Population,F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
M15,5.4672472654849344e-08,3054999.4207667387,18028038.654802445,8540843.934916846,2.564828907071974e-11,2304904.582337219,6952.309997043871,720720.3578998895,0.0
M16,2.872396578959523e-11,4573028.46527534,12921674.142144257,10899361.4036804,1.992032158508762e-07,2505695.8921185588,86863.28571040198,29825.05198996719,0.0
M17,16.585539776930894,5931426.470029504,18914103.3363059,6106542.6068483135,1.2224629065348188e-06,2377223.802823665,3715354.921363407,58109.33638978499,0.0
M18,0.14446895971804502,2506601.7939616,23175502.554037284,7717817.584429001,7.4687150541944e-07,2538777.9126831717,2606413.7703782874,60208.78838441662,0.0
M19,5.380951137063934e-06,4223752.995864922,19775116.78738309,4898749.613049443,5.251893340501203e-07,1694699.4335854533,6534085.910946199,87112.08389520714,0.0
M20,3.2404245392981816,5487261.446609146,21094323.957129423,6547606.872071622,1.1407058741802605e-06,1903952.416594231,4970935.857931546,44.81417642046935,0.0
M21,1.507308632581729e-17,3991400.2609137446,19846729.36232546,3778692.287470556,2.3783408372047706e-07,2310768.567734684,4676184.611035079,94002.76542388758,0.0
M22,3.380864596195703e-17,4821718.303867362,24380095.566890072,6965512.341160584,5.830184654004807e-07,2345564.816372408,949366.4839390146,0.005541538750649063,0.0
M23,9.861660727479998e-06,2364396.9506577025,23384848.124682087,7116112.5250693215,2.398996784591786e-07,2106315.4888768457,3313597.6946834316,0.00012896760076210213,0.0
M24,0.006327795950807313,5319375.753725317,17269598.279639162,511.66381206990235,1.2130498887251491e-06,17.308584682678795,10675956.090491503,1560203.5242077748,0.0
M25,0.00271224565623531,3752478.7082970883,13184665.137050895,8999898.580346914,4.3273498325564435e-07,2571841.604654171,0.0264508586023553,537373.8353499915,0.0
M26,2.64084899122344e-09,5361665.739527535,14338191.310848031,7029296.785122063,2.2358541477958392e-07,2456486.3529791576,4458549.2643723115,0.008935945419745475,0.0
M27,0.00018529908692225795,1366784.336644047,21515180.165917575,11701447.514963081,4.424098233361062e-07,2113110.4140025973,115201.55051987403,365.24017961358066,0.0
M28,9.206323825967702e-06,5344996.114555692,18092996.29989714,2430228.287052534,1.1518549634465843e-06,1640190.638146343,6975473.625694584,0.13173349015911023,0.0
M29,5.674466974299088e-27,4581714.081000447,23637939.77980396,1.4293364592708362,1.3339590967369273e-06,1.1308644204919285e-06,5592599.7784726,3053990.939653338,0.0
M30,2.6454682495663576e-18,5254777.972977278,18548021.25753583,1505941.1771608256,7.098025230022719e-07,0.0068999768656604395,9480624.373359364,1394854.4326965115,0.0
M31,6.774059389047488e-21,4251327.476230188,22027441.990925916,5771381.856285573,6.321164121109373e-07,2596846.663119994,4270159.900707414,0.0032748814936110265,0.0
M32,2.1538890838954211e-13,6009891.899362497,21892430.656201728,328085.2125238713,1.009555467806003e-12,1153215.255651998,8577135.890079224,57751.31594630294,0.0
M33,0.004549601466558829,4437382.436380135,23870063.573363055,4067049.249382944,1.0188410653557607e-06,1432687.0186796049,7975394.630658933,55608.748548886666,0.0
M34,2.5360126130458557e-05,2598619.868613085,15838282.81563909,5087759.301772518,3.6465183195153668e-09,1004283.6619959257,5993286.646939389,1167961.4197747298,0.0
M35,0.01283196735221732,5527915.321279894,19908906.612501442,526394.1708362042,4.6200509892701176e-07,1885098.9893610687,7009973.0363792805,446049.3337377838,0.0
M36,1.2574215652667015e-08,5747022.672401287,23779722.91820127,602325.056592702,2.9190203058447737e-07,1702333.2504291583,7587061.747084913,184.99176140005295,0.0
M37,9.444328139798341e-06,2864582.0714128492,21730637.899807144,7748215.9291397035,4.2535682513916204e-11,2462902.235855533,3750075.637075479,38.54028162877463,0.0
M38,0.019809434581230644,4368609.469514755,17356632.333757646,3729013.9343257365,4.108093728318455e-07,1457515.8226329233,4439242.14623854,823143.0589911005,0.0
M39,6.9900073543510535e-09,4101405.158681861,24490589.00226433,4680603.721958431,4.1370617472503956e-07,2750716.803295068,2030277.6694378024,0.6386793015736725,0.0
M40,0.00017880517880641993,4285630.147460351,20483675.09773957,9311000.837397669,1.3223782855390877e-06,2574757.519648271,578612.3660513844,0.00038399136433260676,0.0
M41,2.0595395646947847,4440378.506603459,15071372.974132722,8573149.944390856,9.3697000494139e-07,2422175.731651665,39556.880744884125,543862.9010484336,0.0
M42,9.186734394275706e-06,4151641.788830989,24352547.750781756,5494259.512076634,4.97855015891513e-07,2302313.947941234,5083632.453439409,0.0003636809699699666,0.0
M43,0.0007644609762321149,3017696.780974304,16092116.080574712,7562731.181749167,1.6796900466662556e-10,2637297.0801508236,3756464.8689989015,0.0025807291569149484,0.0
M44,0.00820090792287007,3518506.765362,22298532.47724164,2747760.9938332182,8.93222064688959e-07,0.21569837208168152,7378718.165848079,1611661.1041344511,0.0
M45,4.005522120824245e-21,2963730.7417203765,23093215.965350926,326.15254479938204,4.5810053826648117e-07,0.000551200662029796,7266603.030764632,1808508.3351018932,0.0
M46,0.004002466831818126,5547922.860627988,19439087.78455909,9138040.329628464,3.464793137794766e-07,2171980.990658799,15681.099187784112,425269.673999036,0.0
M47,1.7581413371454857e-08,5467241.656802778,21562284.983804468,4269844.394725649,2.402474423445645e-07,2025208.1537623112,5868817.323360945,205104.12264751698,0.0
M48,0.00012950154330912845,4592119.5363785075,22636752.859450333,4796579.086271473,8.133378457776576e-07,2248987.8419856513,2410242.3918606816,43191.10391957082,0.0
M49,1.1664274642535817,5156805.351392145,20199477.95258229,3529532.64945256,4.608765916322455e-07,1791950.1952276968,6122082.843322227,39203.768773755844,0.0
M50,4.506707782795245e-17,4398859.503673154,15767770.05643559,6068190.580590978,8.476891380310976e-07,2450241.693048569,109789.81870319272,974864.9235526759,0.0
M51,7.906984373816882e-22,2705890.383150417,21998937.761484466,5579208.266076328,4.2202331894364556e-07,2121461.106846677,5492471.958722489,3689.621074676481,0.0
M52,0.000794927535400638,5094515.044595489,20565385.770110667,4837022.344668823,5.937948581992977e-07,1739959.6273605544,6623242.585916156,190393.14413438237,0.0
M53,0.16488238330272934,1835526.8403027235,22745329.566179328,3380541.526035185,6.781660338875275e-07,1878662.2979270136,6708290.370109858,129127.94814092455,0.0
M54,2.6494235346613214e-06,4529586.814321389,14718266.965962023,57478.32215518509,5.053560735783374e-07,9902.06755557739,7818743.195134465,2214222.816776369,0.0
M55,8.172568954152814e-06,5259471.995033856,19229560.753261685,4411521.84757873,1.5295721185382928e-06,1565432.5853939522,8540610.707258092,5.147224439508911,0.0
M56,1.2440744297453335e-20,4828484.116782872,20651631.076052185,1246589.3967272073,4.96223717590003e-07,24047.028557690486,5959477.442718085,1830789.4572239527,0.0
M57,2.433541368528808e-11,3367410.3053732645,27097654.321294475,2147299.0189412097,1.3874735771456702e-06,2325500.3625759194,3666135.2028853525,380126.17702332063,0.0
M58,4.48510625404734,3737772.5142884655,23301740.70778761,3770256.929912024,2.836478107262432e-07,2321366.467643431,5098077.286907296,0.0020958015368972554,0.0
M59,0.00231130048520065,4122165.865877733,21540444.476710774,5228907.5073066745,1.6097126088682325e-06,1824424.890558931,5297844.7867152,122677.00791595705,0.0
M60,0.03546103488851346,1908254.2658288754,21896809.60753533,8525525.13643906,4.765341331733175e-08,2731883.340315549,0.0002217821833807942,0.793429165575491,0.0
M61,7.248745306012599e-10,1688235.745277192,18670357.88568414,8095296.781450526,9.20264630370588e-07,2617383.199375403,0.0004889832206375854,942165.5912408202,0.0
M62,7.837022334661252e-05,5180445.885627572,12639692.425660213,10885655.497506972,4.950567012560506e-13,2068974.4420491604,3.0757427087332507,14.887001186055674,0.0
M63,0.0004049322761821375,3913561.6841427837,18758028.10394547,8458009.726474732,6.150128193210495e-09,1815078.6915760397,825810.8348289737,2613.456279191593,0.0
M64,4.5781302261674824e-05,3965366.290783579,13285574.142089842,6910028.104395485,2.7300493232704047e-06,2946454.0127878715,5920031.256498521,7.78874151817366e-07,0.0
M65,44.18227575904413,2.157214965844082e-05,22413867.88276844,3955882.857654062,69714.86108258416,1981445.4549069805,7360785.767207347,147.46775188654993,0.0
M66,2.385399512877653e-06,5031395.781080215,13098228.971069867,10020218.880715856,3.9865785895138604e-07,3006987.4840616835,31282.189719616203,140.32785244967667,0.0
M67,0.039196666467495464,4337155.568177259,20965337.289432693,681221.1902665718,1.6375079822748837e-06,2378243.28475091,6204405.013651043,0.20126658475909076,0.0
M68,5.8480896004838934e-21,4851605.042471573,18208072.984051406,9222328.620009968,8.613092763500447e-07,2727752.0410700627,4.2559353806158414e-06,380632.6236987091,0.0
M69,3.079073921770497e-06,4292240.621695493,21603694.015918463,5007944.449580853,2.4416705958657155e-07,2074146.3181435307,5595473.808418578,2.096171562918467,0.0
M70,0.02603769244118259,5749178.390670243,18042371.188332472,139334.44627539796,2.3628915975287542e-07,1499.4160552497224,8166942.75414358,1906367.5602172937,0.0
M71,1.7475607302749525,2754862.852801303,18944419.960820016,7705770.818272041,2.1085514996033233e-06,2763858.2464560242,1682162.1620702085,0.027278108926700975,0.0
M72,1.353552729821088e-12,4844292.691328443,21109996.789102465,21393.25762531529,8.803356821283705e-07,22.322751441299484,6184557.365426964,2726325.253763783,0.0
M73,26.438141492511143,3834121.1798259565,16447368.122070368,7760295.684671778,2.5244359987139415e-06,1760073.2365319114,2364716.9348882167,36756.93683946275,0.0
M74,5.418445072668735,4089583.173723267,14543672.035601396,7548511.997180924,1.8125484673535314e-06,2164914.7885789224,4633902.764886369,1.2853629766164524e-05,0.0
M75,0.0028656102112433806,3443909.3862968734,20872228.83757592,8040742.563046274,4.388823823965735e-18,2679775.629136174,0.029779734388218397,46296.01664137627,0.0
M76,3.9025075460246646e-19,4239452.527826896,17810971.52302386,345449.3190546626,4.937930345924514e-07,315046.21639850613,6852370.213708398,2002097.4865463162,0.0
M77,1.991772634704193e-09,3214434.867853907,18008465.182640437,8250511.347140816,3.0867971767021685e-07,1790339.8838647956,65199.19244367044,1648381.6185655682,0.0
M78,5.9990310194685727e-05,4358058.723641435,19694556.25459938,4220269.975014241,2.5297431850099117e-13,2052926.318227679,5744218.067599298,36.30178076565938,0.0
M79,1.5071736521856424e-07,4836674.445824937,21421836.999415535,40.609731228337274,9.87978834847732e-07,5.888485549801307e-11,8720824.12811566,1952483.3105002642,0.0
M80,0.0001539564617553371,3973584.693237028,25674296.72324666,4101015.6062105577,6.033631902146815e-07,2244857.081316486,5978639.451701946,156880.32937708806,0.0
M81,5.082912435928695e-07,3849765.910828342,23115661.784903567,5386503.3489042325,7.1585810403227e-11,1984596.5444275187,4774674.218601634,0.03552131017007665,0.0
M82,1.5564504928877717e-06,2936573.919391725,17420725.630547777,11621501.638648462,2.819665752095969e-14,2816732.185973736,15.034972970775051,0.018731826490441104,0.0
M83,1.0891922438978922e-11,5937987.539484144,26162681.496806115,2067589.3880977198,2.8876411109888004e-06,2386703.8640945824,5565172.845369146,8.25451236225017e-06,0.0
M84,0.04955476817281949,5320167.058896382,15969990.602677187,4031440.4051301368,1.0660211793015597e-06,1119318.2329787724,8164509.405991416,87068.55238209013,0.0
M85,2.054706649528369,3110143.0385738765,22240183.609489046,6517009.718534609,4.607042314328104e-07,2053687.5436506737,4719889.57091391,168675.07931543843,0.0
M86,0.021362247797274837,4932650.839532134,22687475.55190091,134183.67276585812,5.65990695266197e-07,449184.93424245017,9039402.330471095,745415.9118059624,0.0
M87,0.008683480591685007,5766335.170416821,23389150.465630703,1286649.2423373407,2.8620209436074634e-07,2179065.868694384,5770466.340975672,162119.72337281227,0.0
M88,0.0030995167658737833,4210968.857779795,20419657.812036928,4907161.51698492,3.2953017401249285e-07,2635106.0370246894,4412487.1133681955,0.1912200072569578,0.0
M89,1.8217336507683594e-09,3970844.272951694,21049285.107992463,1436.0403902669414,3.6033275022578617e-09,1276538.281641608,7005263.288293689,1116185.8993607685,0.0
M90,6.70973394903333e-05,5781856.178252814,21191823.455621783,177973.96599365532,3.054739285559342e-11,805758.1846791208,6231595.259816846,1804230.9037659771,0.0
M91,0.0019997065683525004,5228055.363850995,20857565.845129717,153147.5231089173,6.106267580039753e-07,355754.5172093973,9478324.952785822,675059.9357407065,0.0
M92,1.7574378304763637e-11,2606540.1740855114,24122139.949114416,3025266.185015679,1.0974134592943139e-12,579471.2286061939,3986370.962138475,2118490.3993241624,0.0
M93,1.0121645294627401e-08,5732917.535851666,23640722.90060379,61292.69146251443,7.150092187390172e-10,2298855.212908983,7216355.756394219,0.0026978522072121543,0.0
M94,1.6495895966312138e-19,3109538.503877679,23555913.081920285,42678.59077202775,8.443486276803267e-07,1306008.6438301378,5215236.882406107,1612078.654189621,0.0
M95,0.0019134138665145412,4910430.156289034,20610163.003896587,533939.5196598296,1.3708551834761941e-06,105044.0349289795,6861947.239085184,2261343.5170046934,0.0
M96,0.008400042011906597,3776002.8280576924,20978698.588555574,8262346.661390535,8.371180432497844e-07,2528697.418778627,426981.7266550071,2.7723246892093045,0.0
M97,4.278485171687034,3350239.4150002324,17976175.88062941,7086005.796655037,4.080560264554491e-07,2557961.214534183,1551178.2965675206,0.6133678234437796,0.0
M98,0.0003244520520561586,3474663.5147043457,13205240.518374132,7508158.598552033,4.1947901102790247e-10,2628975.232586045,0.02439246188842285,590213.4159511899,0.0
M99,0.19501171462929295,2101129.098631491,12833232.071937902,8700563.452746347,4.57732099520288e-19,2621825.6578160846,0.0012663489052285413,29308.468561484045,0.0
