Population,F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
M45,1.0516972408762929e-16,3800685.2506138394,20257931.064468946,8648732.543508863,9.771039581973893e-07,2405123.1948253894,0.0,0.00037447423381618144,3.285409292552705e-10
M46,0.05658053392299837,5493759.152532265,19534172.016761485,8973996.010474667,6.554886999678822e-07,2124426.106098341,0.0,502203.62613762997,2.3082654051998912e-17
M47,1.4867830653624966e-08,4887628.652574495,22935435.233207554,8064748.537004243,4.0370164434011187e-07,2274209.323849379,0.0,362057.10045749694,1.1903478354316136e-23
M48,8.585582902251567e-05,4346975.022795917,23602624.944947,3885690.9333823603,6.196084910603841e-07,1149085.2001517224,0.0,1381823.4072887315,8.182969702613623e-10
M49,2.230903685699182,4845631.895211394,19124630.940049186,7658636.160483504,7.477250909780682e-07,2393965.767118607,0.0,17897.004464119284,6.626778762490281e-14
M50,3.6340518874915636e-16,4433509.851858552,15960644.699100701,5833754.034590809,5.951892542732355e-07,2450192.188267229,0.0,1024632.4068836285,6.805882961528796e-17
M51,3.5467476740717015e-23,2054367.462411322,22941300.84758975,9093665.455823371,5.686965734370153e-07,2626838.7609128095,0.0,22744.415122702467,2.4908568881062038e-17
M52,3.672644478703262e-05,4615861.556003017,21030491.721344322,8705302.956679668,1.5075022603990634e-06,1939953.5100203396,0.0,1000607.9850397062,2.0931637715029628e-14
M53,0.04541834197868801,1166996.9288009284,23688757.198293008,5394787.340002375,5.290211872156773e-07,1586151.023723044,0.0,1557165.0643819894,2.0179181482486968e-25
M54,4.80798881302499e-06,2920327.7153252894,16135641.119934212,6032322.959261642,7.195998057861702e-13,1057493.4676099508,0.0,2002624.4638792556,1.033921642608529e-11
M55,0.00019738456834856287,4272195.23905969,18429446.4580214,7886414.570511088,1.4593606458936073e-06,2207003.1652631797,0.0,771854.3169341178,1.2718967601985757e-14
M56,7.55300309403522e-18,4041767.2651713695,21677256.40081241,5186636.16626743,1.3577409868167866e-06,1476069.8695870813,0.0,1382725.1118130663,9.96745996526712e-14
M57,3.104596883702852e-11,3244860.8422505213,28087115.69495391,2918366.074800489,4.255837990915922e-07,2139938.60984697,0.0,916921.7446137712,4.983769267174322e-19
M58,1730.2659745022672,2777201.5297626746,25096575.461359773,6726271.411222544,1.070017982205058e-06,2420957.8548075,0.0,59.32624473572952,1.2860861187283863e-12
M59,0.0011538585139682165,3441997.834209122,20893715.92168827,8962586.92301585,7.957970425586575e-07,2622998.508818609,0.0,10341.97830526267,3.150387330875675e-13
M60,0.2827956233092631,1908147.6408740606,21896930.68233606,8525519.040925179,5.12716312823068e-07,2731884.1395155815,0.0,0.16640847082707869,7.793998011418494e-15
M61,1.4392680503704036e-09,1688225.9151960178,18670362.8720713,8095293.466934505,5.528661376683644e-07,2617383.4449683796,0.0,942166.0581888332,2.0931794781522238e-16
M62,0.0006287130996043004,5180381.949341203,12639780.757442912,10884877.640247853,1.0521008983086177e-07,2068653.6911100931,0.0,319.65831604798313,0.0019146270050524202
M63,0.0013380898833481548,3795415.150852581,18904776.91433486,9047410.323248915,1.207241911274895e-10,1857887.1724908922,0.0,141.53846369316005,3.449029273929506e-10
M64,0.15173930378157108,4435743.884805464,12244353.95132094,10802314.976803966,2.7146195600921454e-06,3074827.9725869843,0.0,1.282080158759922e-10,0.015012800084637899
M65,343.7685645092766,8.272074536929531e-07,21810000.993844908,189784.86775168162,15108370.08648382,0.356003314184123,0.0,2503486.448322172,8.624735490229741e-20
M66,2.6581787102695287e-06,5026136.891330669,13103260.161391158,10028055.250220267,2.2577208055424373e-06,3001904.3522614106,0.0,8872.342739522895,8.833087016261126e-15
M67,687.7813530401086,2691513.191898875,18473255.511233374,7557197.874229099,2.81364244826702e-07,2476317.878896392,0.0,16668.30486509291,1.1891237331499649e-11
M68,1.962001478487238e-20,4850627.153622292,18217097.55174554,9207959.805205422,1.397060327697583e-06,2727340.274127934,0.0,384909.0477513622,5.468130388097144e-21
M69,7.633223734868636e-05,3423438.795152991,21887548.148570407,8384549.3349231295,2.0954959803989757e-07,1829629.5266205538,0.0,428618.3525906222,3.681036751708754e-16
M70,21.451159097459186,3570206.543291128,16990933.285615467,9598681.308932364,1.4297631516615266e-07,1682741.5584033981,0.0,554045.6765349447,5.019831622097288e-09
M71,1531.1843825251426,2483152.9181955047,18722599.999207407,8929748.980432102,1.1127947818424551e-06,2859426.380724148,0.0,3.634753391978885,3.2980288601596765e-10
M72,2.32195682908079e-10,4372786.954783792,20790105.172686875,8658432.057735352,6.85880382473022e-07,2542740.0546869426,0.0,0.011052824060550356,1.783253945160066e-21
M73,3161.0355832550536,3555603.766458759,16593988.826506665,9149189.913893672,1.5504017583841854e-06,2044063.1114456505,0.0,9440.019729131054,0.16635510549776442
M74,717.4550331644709,3148679.1912494893,15477050.371316584,11143414.345599916,1.016199276666777e-06,2644512.778484317,0.0,0.002394985205175319,0.0001815111023680256
M75,1.5755853480295773e-05,4081703.533916229,21154226.59718642,4785879.383045893,1.4331360118476033e-14,1725561.1723378832,0.0,1456741.2799050012,3.368966133491753e-09
M76,2.1024420830248877e-20,4807555.40853739,17315018.52202994,9427624.57164495,1.640831565524219e-06,2627637.775631526,0.0,3275.6369439981863,9.829130792739886e-12
M77,4.076694394726254e-10,3199253.9811739842,18011499.174381103,8295386.8393209,1.169490958056919e-06,1794066.8222165606,0.0,1656568.7802375958,7.033371361604669e-16
M78,0.0015316727783532707,3892966.6213524425,20509882.59141105,7400110.87054768,1.0670440736387125e-11,2494753.4956091354,0.0,21683.325869054937,7.513673510003744e-10
M79,4.467267300705197e-08,3997417.381329792,23085258.603098925,27824.23301795127,4.2543912310024224e-07,8.729671449523997e-14,0.0,3457422.5764676034,1.93114180046853e-18
M80,0.0011815996191818843,2897552.328859535,26623076.301433455,6412280.871979124,7.588608827221441e-07,2255113.581474939,0.0,942098.7075655528,5.575329542106919e-27
M81,2.4496660933503254e-05,3198121.358140579,23990695.21564549,8313581.462217225,1.5964523059048487e-14,2064133.8377966525,0.0,9593.823957430915,1.3170358191804518e-12
M82,4.379767732409962e-06,2936547.47704082,17420732.59813784,11621513.662092581,9.32747009349012e-13,2816723.358245108,0.0,8.946108914548137,2.0870771447455386e-14
M83,1.3605304863264015e-10,5552495.602558252,25887958.86178486,6580906.977560108,1.4413123978828858e-06,2570676.874156314,0.0,0.002073476853173507,3.367920087178952e-22
M84,7.525533204130732e-05,3305336.201332557,16984729.367934365,8479397.995942798,2.0783752366890154e-06,2225001.807243084,0.0,852040.1776414547,2.490698299511669e-15
M85,12.629833548971197,3223773.9725561095,21525988.691629905,9283249.096798465,6.067140063494924e-07,2622151.2008930356,0.0,231683.7132508833,3.988292613243457e-11
M86,1.961375491902952,3418015.8272718005,24214344.78147075,7874195.187594301,1.1909531169023212e-06,2298802.9428602783,0.0,1.8562887237942751,2.182995722206577e-10
M87,0.0004152079664671962,4866082.993572055,23333751.088546775,3878878.4126499044,2.3051515937589932e-06,1922546.5338663482,0.0,1481548.4301050103,1.0129050381541047e-29
M88,163.3848166691669,3702596.843485511,21324477.345497373,7460248.387602562,4.974674920765359e-07,2648065.365621598,0.0,0.02424913738581782,1.3700428330072413e-06
M89,1.1220002223133324e-10,2683495.6025423454,19253703.63328482,5882030.203505829,5.808047370555422e-10,1807270.5289997319,0.0,494869.77592294925,1.263823215984032e-13
M90,0.10365167984013801,4958827.127963552,22234157.3019807,2626291.994280189,4.374766821877208e-15,101969.25056405657,0.0,2941071.8808187065,7.322132394253876e-07
M91,1.1379770604652616e-13,3584079.095338162,21218811.383035302,9718185.119291788,2.2323290994508515e-07,2781389.435700818,0.0,0.01695898096007209,4.213783920658271e-25
M92,1.1105388684204978e-10,2075425.963777299,25573420.088467292,3020053.851670029,3.633485827446961e-10,138536.56997073305,0.0,3182548.9133316334,2.315110465898743e-09
M93,0.0003342897386501716,5903018.320557116,19193012.13239434,6680177.942957938,5.04955697428897e-07,2523092.4524247884,0.0,1.246710783175817e-06,2.375453851612587e-14
M94,5.538740632639366e-17,2428368.0109708025,23473299.250237565,3510975.990489385,9.605774556196766e-07,1587799.0171957656,0.0,1518109.8518230144,2.407941609660554e-15
M95,34298.79620907946,4791728.517073422,14545264.55629055,10253362.904555935,2.2495269061399373e-07,2400179.0488589997,0.0,234.86245365964484,3.232432421978202e-07
M96,0.01221187007256755,3677934.2014259743,21078620.057302438,8629208.921144899,1.5724854906577724e-06,2546904.0922494987,0.0,1.5289982552157202,2.553538404185166e-10
M97,3.6885659585800616,3509479.2293185694,16959529.72513957,8773797.390571885,4.4004177503003245e-07,2543408.683233588,0.0,0.018624614838322187,3.942388270281464e-12
M98,0.006662139324282451,3476151.012633637,13210165.40733236,7490505.903841431,5.67199596971716e-07,2624487.3510828735,0.0,598226.6179101563,9.380283998759904e-15
M99,0.15236729102916163,2182353.1556361862,14311298.998793615,6179065.609895695,1.6396585891868893e-07,1566409.1706511155,0.0,1251437.707129495,4.855199807133933e-08
