Population,F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
M80,0.0005697027088370615,4018114.410323822,25595235.364908993,4331032.291570032,2.5443460871608104e-07,2301035.8450913844,6238631.270604318,0.0,8.736808732175329e-35
M81,4.798610878893352e-07,3849399.6219466603,23116127.712593492,5387701.316940148,9.654398486370032e-15,1984637.416463963,4774737.207431212,0.0,7.544382322338469e-07
M82,1.3197110800906272e-06,2936559.42849365,17420722.45295049,11621523.431589017,2.1387900706226637e-14,2816733.299282258,8.142038974940899,0.0,3.755950578818574e-17
M83,8.539990573563474e-12,5899304.562690516,26096167.139153305,2362562.7579688956,1.0609216299900988e-06,2385422.2558251624,5542122.193060883,0.0,1.3811509863443173e-34
M84,0.5714478342989109,5396209.265007684,15889668.980262522,4006740.779473258,3.0248216568637775e-07,1078327.0396307423,8445450.797030458,0.0,3.445223731662471e-20
M85,32.219205988389795,3244049.6388316513,22104438.32724992,6814055.617910066,3.518126226125717e-07,2046153.5823117208,4852670.9664074,0.0,5.957076620976687e-17
M86,0.7032104973329454,4676266.723034567,22581768.89425806,2046570.0970289912,2.3239428305526475e-06,944997.2220005069,8994203.392910935,0.0,3.5849086898811146e-13
M87,0.1480701805377809,5882082.211561421,23150394.55184561,1749818.2799997248,2.088916621940699e-06,2189607.0678019393,6105676.201277705,0.0,1.1848257814128478e-30
M88,0.005409798348043148,4207923.602172019,20414422.258845564,4906438.640930827,5.053600725309195e-07,2633177.256872022,4408790.274713035,0.0,1.2335660958857783e-12
M89,1.3025759264746626e-13,4373229.496007373,20396161.551229805,282954.91794868925,7.399186589944185e-11,1748567.1243617171,7859765.61803189,0.0,9.099594009680174e-07
M90,2.6411264428009686,4309514.518709674,22075301.109544307,8498157.390306517,5.269407534636355e-07,2467272.0315819425,482906.59901120333,0.0,3.0490408584461566e-16
M91,5.826839795245976e-06,4631294.684896712,20871985.291522168,4494140.696221921,5.667986973087194e-07,1494092.0846393267,6834317.86016175,0.0,2.394220596649727e-28
M92,5.4730875145939176e-08,2065010.2514430548,21423976.815553226,10702244.674069323,8.030549616803071e-11,2013565.5409828622,213278.7336518112,0.0,2.3537464794122195e-19
M93,1.2826985531286467e-08,5732015.368729771,23600159.724082086,119290.09954772974,7.884637478063132e-13,2299067.3052975214,7185044.341222523,0.0,4.412932830559474e-07
M94,1.3649405979523692e-17,2653720.1549631082,22649145.07043045,5790319.691382162,1.9176238211139077e-06,2722731.2398090726,1039269.7919070242,0.0,6.02484661400252e-20
M95,2319246.5326418323,4663517.915983046,13162546.207976552,10763929.313339956,8.850792556811198e-07,418561.86748376326,17129.392717650248,0.0,4.349024763977381
M96,0.006189074644220243,3726085.187351091,21030090.352497287,8444887.98889682,2.2482641897852103e-06,2536934.7877205387,223670.3619290646,0.0,2.1370326592070568e-19
M97,2.7566897587414685,3385913.058466204,17742932.892130792,7414048.157013806,7.245197848236332e-07,2549394.62619389,1330888.9785864097,0.0,6.222622721170725e-14
M98,0.15118132392208866,3320223.4183174437,12561975.015194235,8965951.777010648,1.283045504241891e-10,2915986.3683486674,7.746260063207234e-07,0.0,1.457674401446358e-17
M99,1.1030653596664863,2100264.3740264126,12804125.756325861,8753975.013423724,3.008480845272336e-25,2646188.0065940875,2.7082385891783147e-06,0.0,7.61727903512656e-13
