Population,F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
M11,0.00011056007766833674,5003418.300388141,23893268.02809357,7305723.3027052395,1.6549962704693652e-06,2611213.377079472,3286241.1134882597,3.6130131599705833e-10,1.8691301485910613e-28
M12,1.4722151412062145e-17,3057550.8355467804,17505326.970185425,8706477.880478118,5.320277289044251e-07,2509024.622602908,818152.5887531617,8.808404825628469e-05,4.53339456998299e-21
M13,1.6062849285466694e-08,6492677.049329055,18307509.459995124,4046079.3499077354,8.809533065520244e-07,2061331.5990015096,6049639.957770446,968.3898159932717,1.7666984181910594e-33
M14,0.003500328774710411,4815653.954792376,25745721.88618371,1.685570910986021,3.277297117711897e-18,290134.67893137876,7973027.096422881,1386074.4581837894,2.666222326730551e-07
M15,5.434292197996719e-08,3055004.206455435,18027740.891660593,8543798.07177023,4.488670113940859e-11,2305357.776672795,5216.496259962992,720107.8300724492,2.7033050699305457e-17
M16,2.3761962123920153e-11,4570142.383002232,12924693.458669724,10895347.268606443,3.5099049251020196e-07,2503742.9766591233,79627.57799887803,34747.17060612764,7.889264938303985e-10
M17,17.971968852791694,5932607.104265751,18909325.177696727,6114122.609112118,5.279641856309005e-07,2378666.405113042,3715873.1864378126,55713.365310498426,3.0880423037454872e-37
M18,0.14110223540190964,2507168.7013677843,23174491.40738135,7719236.004909836,1.064105708335755e-06,2539195.8168409695,2607690.802842488,59115.97433038917,5.471411262788273e-25
M19,5.113151070036023e-06,4222839.993047771,19773426.09146411,4902800.361538702,4.4468117905030187e-07,1694642.2217304604,6534888.266270346,86601.007990522,5.864491810142808e-23
M20,2.2297231893655414,5487307.444744325,21092565.022520144,6550065.716283271,8.728522340185781e-07,1903771.4000731376,4971021.824838132,32.82143191450948,5.7284846350093805e-24
M21,3.1292445484260327e-17,3979359.7004260244,19799028.631401397,3836893.516316496,1.3432405098828307e-06,2308998.3911552094,4678124.134021824,94085.14527423293,6.573890358960709e-22
M22,2.944647138804613e-17,4818241.8188106315,24388042.59936701,6994051.70042534,6.715945058853005e-07,2347426.427883369,909930.3071913184,0.00432199219426205,5.3093818123462754e-21
M23,9.166958305297404e-06,2361709.6112235705,23385644.283730175,7121630.263366402,5.968065053427913e-07,2106302.2595154257,3308259.9911364107,0.0001303898101351873,2.1291240997871826e-27
M24,0.00827013235437026,5319286.321961085,17269586.254786875,840.5483418446984,7.692536831362158e-14,28.357201645297593,10675177.379430717,1560283.964249105,4.7099808042907316e-07
M25,0.002658747637619735,3746023.3472172106,13204835.759543581,8967190.03540913,2.7996751829405615e-07,2559984.352620362,0.023746185093184553,556023.8640269564,5.489192729971218e-17
M26,2.2367702470388547e-09,5361663.41237855,14338183.93013808,7029316.90023224,3.1557372721259413e-07,2456486.6931696627,4458540.98599397,0.009269526291701639,3.3816959291551085e-26
M27,0.00018815800962713883,1365950.4697590023,21516138.51536769,11703439.533921922,2.7288646390872584e-07,2113099.9164684815,112877.32529766313,334.10006522413613,5.760851294022468e-17
M28,9.873828367299678e-06,5338825.9195132805,18072522.099378165,2498656.7098207045,3.6763434609673726e-07,1634075.2134618165,6985866.782367537,0.07199922799680929,5.7772208880404834e-27
M29,1.699632603107528e-26,4581714.080260594,23637939.774408195,1.971688874895609,5.39990454452732e-07,2.2055017919802815e-06,5592599.524580905,3053990.8524920326,6.876756377195156e-36
M30,3.2252223263454025e-18,5173356.1051182095,18654556.46702231,1700986.0835632177,2.2228397115988674e-07,0.01776782328532765,9327827.657258423,1412798.9115062607,2.8372707716613696e-33
M31,3.851006534485819e-21,4251292.356494339,22027501.905195028,5771473.923488425,4.891276654144049e-07,2596841.5489501953,4270144.638281136,0.003304808055852859,1.9978862966364442e-27
M32,2.3587370120608938e-14,6014298.888816418,21844557.96647815,393025.48680647707,2.3039819354315238e-14,1154217.0561255247,8582313.914191535,56027.82794674825,1.0622231864182566e-06
M33,0.0044062827349741675,4390154.481836051,23773304.670606047,4315803.801284824,2.820468372100525e-07,1459841.3478239644,7912428.815427718,34839.80805110018,9.006483519444675e-34
M34,2.305585062377994e-05,2597299.6555609964,15832410.409731565,5097868.529513272,2.0630769729596645e-09,1005240.0450318151,5988988.543160763,1167104.8446457102,1.5994909597147282e-13
M35,0.013434804204308506,5498603.513720828,19907595.348823443,620986.3971269163,3.7108701857450693e-07,1886733.5110325704,6944238.923717659,451040.1289133313,8.530823567916985e-15
M36,1.2944132041292443e-08,5737616.18818754,23719080.1200729,689683.6400072998,2.4211885207831287e-07,1709515.296352238,7514252.502411829,178.50613325691296,1.1341118044340895e-06
M37,9.154213253342432e-06,2864976.9993125214,21731911.977838453,7748716.60699798,8.522931317965053e-12,2463574.739722074,3751141.871570925,37.958288780745974,2.1561339329693363e-10
M38,0.017672171300969777,4366987.005801768,17357972.612075392,3730263.084837721,6.571699239126417e-07,1456376.5207488432,4439607.314004455,824394.7443484748,1.7314288247988927e-17
M39,5.939700211513482e-09,4094867.46638348,24492465.437545907,4706696.0699672345,5.085471322458496e-07,2752030.783960068,2005205.394958972,0.6901081818891305,3.36637111078915e-17
M40,0.00014472189440621364,4284821.765393302,20485218.98647511,9316142.94412996,4.969232279874978e-07,2575030.7438691612,572086.46839641,0.00033839050874992515,3.625159720432004e-20
M41,2.2204081750141924,4439421.477988237,15068335.479218375,8582724.770894855,5.724304065825194e-07,2422808.2583589084,34734.32253163535,542694.5572396677,1.3770761634157248e-13
M42,6.662331326668263e-06,4149712.124230743,24346781.544582233,5501985.830355113,3.7955635858016083e-07,2302215.180123806,5083269.623546324,0.0003176146380930231,5.325428056352508e-13
M43,0.0007138598330870499,3017695.98880385,16092117.493911607,7562732.344325898,8.12474044121086e-11,2637297.01478325,3756465.088587222,0.0018420552925492149,3.3687862600474335e-19
M44,0.0074043450081521835,3490211.2121072356,22314746.11320764,2833302.639513056,3.4951158412811927e-09,0.734842106072726,7354177.076967285,1614417.2083842913,5.400392420882286e-07
M45,7.148796817385363e-20,2963747.891506386,23093116.389139023,986.3615967781915,3.474072682678305e-07,0.019916706413573064,7265773.309280188,1808574.7207898463,1.7064223224909392e-22
M46,0.005274974325822822,5546171.728866613,19440417.323360458,9135814.051084569,7.437141091956638e-07,2170859.477870778,12253.868815788635,427837.13481543516,3.484856022896622e-22
M47,2.017969456249317e-08,5438011.24510291,21557556.930506777,4429022.6224835515,3.592719049431532e-07,2011899.7351432655,5896318.665492146,209735.9529202899,8.027019983892138e-37
