Population,F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
M26,0.0,5721640.4181507025,15048464.345940273,4182032.1588734007,0.0,2452896.9533281466,5139159.499474376,0.0,0.0
M27,0.0,2243874.0224069646,20401046.35566493,10155826.820848193,0.0,2178028.7247057827,1238403.7217626679,20586.392313031796,0.0
M28,0.0,5553920.185296771,18610968.89476281,25139.887468438206,0.0,1813619.7216348043,6754455.213785438,0.0,0.0
M29,0.0,4579332.008829186,23591481.86252798,0.0,0.0,0.0,5607607.060564552,3055188.568069775,0.0
M30,0.0,5829758.635657384,17626866.85965929,1958.4545859249502,0.0,1.1678379231269793,10568947.520836115,1298233.8981537307,0.0
M31,0.0,5007675.679953779,21082484.938175835,3113139.0128535833,0.0,2728522.039291391,4593998.165597332,0.0,0.0
M32,0.0,5967967.598278849,21943936.581605043,691.8669297458633,0.0,1053707.0863457343,8902235.34591864,113183.23113134214,0.0
M33,0.0,5181452.827685491,25232190.932861414,11093.331832085982,0.0,1203297.7785481694,8412652.854065068,348734.31183729926,0.0
M34,0.0,3084304.3433968457,15047589.184063625,7155363.932439082,0.0,1806218.764161592,4520136.0095779905,94049.11046302188,0.0
M35,0.0,5745164.450155104,19748981.17438384,999.4098780899035,0.0,1916793.859687207,7434109.805340557,339786.0658003761,0.0
M36,0.0,5819764.275040123,24100448.078636874,2079.564997832992,0.0,1652610.1065550987,8093396.574390513,913.6815042045739,0.0
M37,0.0,3188365.170514066,21252319.400775492,6959418.316927416,0.0,2507502.2604156593,3963046.8209908144,2.278213326920306,0.0
M38,0.0,5439806.024324379,16780377.181663513,257806.61409391722,0.0,1830359.3920995719,4678220.557079695,543384.928075733,0.0
M39,0.0,5203608.177920549,24061696.140419647,5977.706829603397,0.0,2521276.4915322037,6747097.098929482,0.0,0.0
M40,0.0,5157671.774700053,19386780.91978885,5350687.743802002,0.0,2494818.2783886227,3205741.865465035,0.0,0.0
M41,0.0,5675023.132296864,16849729.80969736,749256.9985253549,0.0,2135456.1100873565,4998790.464666288,625875.999941769,0.0
M42,0.0,5223914.032029569,27264051.25356866,291580.9415140537,0.0,2374070.1139528193,5298972.989670675,0.0,0.0
M43,0.0,3353575.244775003,15734135.68187184,6135870.216599198,0.0,2670649.6818267177,3825490.6920041754,2122.3764539429144,0.0
M44,0.0,4255679.463978705,21927885.901901092,15671.002931537367,0.0,3.9829661597162067,8007445.919843753,1561264.6768338294,0.0
M45,0.0,3625145.8784368937,22588067.897759117,18527.63717417892,0.0,1855201.6704189247,5261439.608865136,968.0363659594477,0.0
M46,0.0,5753547.32954135,22258971.396168415,2290700.154024438,0.0,1676767.4067335026,5613048.2508772025,70725.65216984777,0.0
M47,0.0,6082449.005907663,21481546.578578316,86621.98909884888,0.0,2253057.249233956,5602300.616250262,127170.36531128532,0.0
M48,0.0,6126567.578162594,22514439.275982697,366129.51780563244,0.0,2258565.9598316695,4946434.98059518,1014.385350567415,0.0
M49,0.0,5451814.2905464005,21220447.06218307,83474.51363422425,0.0,1868819.9146984816,6221134.766494034,147743.42500915707,0.0
M50,0.0,6208860.267979019,17663237.423200008,281409.70604438253,0.0,2530962.3913767627,4645197.291943244,15298.837171243824,0.0
M51,0.0,3777954.977887469,21480574.303840574,354787.29411907867,0.0,2114511.034902541,6451948.249365615,39032.63724791997,0.0
M52,0.0,5423208.943300273,20797528.769856934,216050.28106796727,0.0,1972211.2871144405,6878150.819027675,47848.36872015678,0.0
M53,0.0,2895214.8060307307,22451806.865273077,18167.146826245535,0.0,1950032.476037717,7267809.0716927005,22213.91313829392,0.0
M54,0.0,4595433.700599956,14563506.952327993,182.91336765174438,0.0,48803.634127391095,7849937.359738454,2151105.696277312,0.0
M55,0.0,5685370.415771682,21938781.312836457,861382.9139097937,0.0,1659059.9676688868,8338858.263869642,1.6808703977333272,0.0
M56,0.0,5232756.578651468,20326014.129289072,11212.407330104055,0.0,29157.40858342896,6487247.592594196,1740252.1317715896,0.0
M57,0.0,3673920.867307791,26867342.093769327,31128.93326288768,0.0,2468045.3575731507,3959082.6887991396,296930.29201944737,0.0
M58,0.0,4792436.93594091,22430555.95170497,877527.7365807723,0.0,2420970.647367206,5055860.366529155,0.0,0.0
M59,0.0,4935674.2937135035,22905209.709558938,1004809.8369592808,0.0,1737544.8572143284,5417392.944194949,329818.50010113715,0.0
M60,0.0,3542938.30293967,23170145.773367204,873687.3693528635,0.0,2498319.911146349,4646071.967478926,661.410729874405,0.0
M61,0.0,1998410.7464712386,18579555.776490703,7854792.633515333,0.0,2636044.0414212793,28932.241043414462,882323.6152696721,0.0
M62,0.0,5933663.699468326,23772294.867968127,2306121.2579850205,0.0,2016930.1201873615,5174309.043446211,0.0,0.0
M63,0.0,5340308.124578276,17675249.460138675,1281129.4065721305,0.0,1883420.5378283865,5126035.591698504,40264.81218655502,0.0
M64,0.0,3951219.4413706097,13731358.213460483,5934515.101061563,0.0,2992301.1537072626,5851067.971416402,0.0,0.0
M65,0.0,5649694.797828905,18839551.05922514,361776.4821510688,0.0,1932049.3287258015,7542341.123955148,66.58973918953511,0.0
M66,0.0,5826150.141386161,14287627.39635831,1526168.714319148,0.0,2658530.354391191,5874236.858437793,3.902042185410524,0.0
M67,0.0,4503766.286605567,21176440.473881036,1186.453970353243,0.0,2389510.826537926,6503006.717235016,1.5401279553035705,0.0
M68,0.0,5556604.218418969,21306448.213696953,18938.98567560362,0.0,1868869.1224419905,6904580.861983974,114024.06612909999,0.0
M69,0.0,5398629.183778069,22883037.80622869,465286.2694635167,0.0,2211095.9694264876,5259317.019465964,0.0,0.0
M70,0.0,5793709.35388707,17915519.564954743,133.77651292110622,0.0,4693.401660377681,8289113.854095056,1890954.9054751245,0.0
M71,0.0,4287340.746258234,20931202.025701877,134249.2788762222,0.0,2512731.717361974,7058620.258849938,0.0,0.0
M72,0.0,4842703.270975281,21032809.962405454,43.04357983028337,0.0,151.6484598703529,6183546.33648046,2738186.13923499,0.0
M73,0.0,5199630.866421621,15875792.094128704,2240385.3210151014,0.0,1516042.7407581636,6713634.520216922,599.8688096467482,0.0
M74,0.0,4501538.196384792,14075549.461719807,6530056.780879572,0.0,2195859.34018045,4725241.4617992975,0.0,0.0
M75,0.0,5608639.59287884,20408665.188220717,168102.73063837388,0.0,2529686.324192246,5400479.386675699,0.0,0.0
M76,0.0,4215124.085156891,17718418.00075781,376.7302665259262,0.0,223805.4365074856,6980205.074126992,2106258.2008309546,0.0
M77,0.0,4431812.63703518,18064481.50751623,3478332.0592221394,0.0,1790191.9915048464,3086073.7970838193,1168151.2327412239,0.0
M78,0.0,4833796.374199884,19338698.571034677,445324.55841271224,0.0,2047901.7158221123,6721915.393892218,35.47455296141768,0.0
M79,0.0,4869029.931577896,21286695.471348003,0.0,0.0,0.0,8809474.529748574,1921320.7911588517,0.0
M80,0.0,4971091.058732205,25638354.83939521,156379.20867440902,0.0,2336303.295436858,6269734.244536195,50513.545497843574,0.0
M81,0.0,5192695.803070566,22891319.616878074,1399633.955065641,0.0,2168888.941085928,5375668.408379525,0.0,0.0
M82,0.0,3942950.046441348,18176723.29818309,8710942.823292283,0.0,2726122.8932274063,1161214.0073596274,0.0,0.0
M83,0.0,6189764.760508935,26521605.398354784,5620.186423701924,0.0,2399142.738526437,5693497.906262958,0.0,0.0
M84,0.0,6473293.653958262,16159051.022393363,929123.0634164937,0.0,1609569.802117129,7126832.549292466,3189.109183260831,0.0
M85,0.0,3020396.2275998117,23488602.24422514,4106471.192549844,0.0,2050556.8643847476,4798889.407948172,159574.6708084918,0.0
M86,0.0,5003145.182208327,22557488.90669414,259.55101877384544,0.0,520406.19546006987,9139521.574603727,623410.272145184,0.0
M87,0.0,5855328.899889496,23727693.32325695,1486.851987564849,0.0,2254168.3450160976,6135700.884342175,34989.2757536449,0.0
M88,0.0,4820835.5498214355,19791824.567896545,2252703.210610156,0.0,2894435.8221980166,4495767.909925014,0.0,0.0
M89,0.0,4032185.2483332185,20858399.829117566,8.921055461784995,0.0,1315805.8923673832,7046801.752203916,1060030.1262675154,0.0
M90,0.0,6051423.132164695,20967523.567932718,3611.331122539397,0.0,1419528.4727353351,5844632.374260669,1162081.9713135276,0.0
M91,0.0,5551486.459027034,20919020.006551187,4579.204656848416,0.0,1219376.9636742868,8258124.009219355,24485.174811494224,0.0
M92,0.0,3853264.4976757737,23901807.199011322,628372.1580422237,0.0,1576322.0300250454,5369325.91815966,843389.3169572524,0.0
M93,0.0,5734790.159613825,23643132.807907138,172.818006994239,0.0,2298720.3625991726,7253891.674052286,0.0,0.0
M94,0.0,3191310.0779510094,23415773.44857779,187.04085074940141,0.0,1371553.6935422756,5206219.717500041,1547830.086739361,0.0
M95,0.0,4927894.868693132,20745267.120083727,954.3354162241627,0.0,61961.35980699428,7158677.846516913,2366508.1295703235,0.0
M96,0.0,5563713.392716581,19621655.200583335,816939.2128898297,0.0,2514612.7633537655,5168289.0367105445,6.582574467366286,0.0
M97,0.0,2832894.7108746716,22349668.84239255,156709.88151927514,0.0,2832473.040938386,4503624.6388955815,1.7710326427410754,0.0
M98,0.0,4339929.869482621,16502165.240443563,101723.73769811148,0.0,2671938.813327845,4758805.637113191,306036.459940543,0.0
M99,0.0,3814441.5876646237,15615413.034338586,323722.038687665,0.0,2336564.202620911,5104750.882312588,9.217520926950604,0.0
