Population,F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
M0,0.0,4147621.4753232473,22291537.847641684,6914809.579387425,0.0,2600562.7728275326,94821.34900235668,0.0,0.0
M1,0.0,5174176.854785633,21758872.415993012,5281845.068152685,0.0,1954642.3013111344,5202883.530630079,1.5684464943701855,0.0
M2,0.0,4866056.839524866,21240592.587497953,2560141.3296038406,0.0,2679612.996255433,1723391.9297839608,699892.3792248464,0.0
M3,0.0,5587049.960377884,21463430.003585853,4496330.549804544,0.0,2296631.8281286424,3139456.5947489925,12181.038479877137,0.0
M4,0.0,5148286.572967802,25216545.37769602,396691.7671307528,0.0,2249103.542643536,5431593.4497694615,4.323988681452408,0.0
M5,0.0,3880716.6576357773,23845511.17615784,377293.8091668829,0.0,2470655.0494847265,4567104.124830601,0.0,0.0
M6,0.0,3666443.8792577987,25533332.871335346,0.0,0.0,1866.9895552721164,5515176.469054591,2457995.168576105,0.0
M7,0.0,5584446.761667286,18209010.993297618,315479.91238345,0.0,2409566.043203472,5669210.296443101,54.83133237912439,0.0
M8,0.0,6030139.315825359,19835841.922653653,56151.20814953166,0.0,2260204.3901319667,7524836.553379995,114.05928530415764,0.0
M9,0.0,4931440.854862292,15843081.981047671,1049357.1915175826,0.0,2041170.164609012,5990532.579605668,673437.3043645966,0.0
M10,0.0,5636599.92635803,15955144.957719542,14728.531568925573,0.0,79136.32594927296,8867879.574188124,1167974.1185472563,0.0
M11,0.0,5072263.531608668,23717033.17949798,6648828.99594855,0.0,2619354.609570561,3509800.300107957,0.0,0.0
M12,0.0,3923580.6602414995,17715938.76654803,5018864.713617854,0.0,2551770.962668925,3079139.317101294,0.0,0.0
M13,0.0,6553297.860501396,18884627.357942756,77385.61248395393,0.0,2138976.3746085893,6488947.010195775,4947.43986566975,0.0
M14,0.0,4912990.82889326,25596034.115031555,0.0,0.0,320528.806079532,8364692.185704849,1221824.9710542604,0.0
M15,0.0,3430402.6736384677,17753077.913998287,5667837.12327943,0.0,1915338.5071562286,3100014.205444248,477639.4121979326,0.0
M16,0.0,6242735.101916258,14577514.19804711,2659881.4917393937,0.0,2031483.0358081507,5095134.203004751,88.02347707452594,0.0
M17,0.0,5957596.294938287,21241989.25684518,1747529.431672117,0.0,2395146.0025577033,4779098.144567009,18392.37293752049,0.0
M18,0.0,2752762.8384341327,23921910.90978533,6167807.331308153,0.0,2501767.9806239377,3392303.7422163202,2375.634935746191,0.0
M19,0.0,0.0,26934052.728688035,31873.26404751632,3.1413746987166684,1721981.1673553572,7152014.422162999,226137.28385144667,0.0
M20,0.0,5487824.587851988,23685886.13381311,381965.9185567562,0.0,2210646.767782092,5340310.81796999,8.394481734240035,0.0
M21,0.0,4695854.832263603,22352637.178163465,34009.982865191465,0.0,2453716.746594398,4694146.719251376,31348.263892943134,0.0
M22,0.0,5609456.209656117,23934169.642235383,455790.6438073246,0.0,2298645.9076948217,5063010.137193507,0.0,0.0
M23,0.0,4491121.521349057,23824955.17543451,736469.8022265297,0.0,2326519.947527611,6882598.980427587,0.0,0.0
M24,0.0,5335646.707625494,17221482.46817208,0.0,0.0,245.28878571116502,10727923.782417834,1531308.019838099,0.0
M25,0.0,4337896.590036075,13618870.127715321,8551853.996767962,0.0,2903626.509839694,374334.8959338459,158.76631000727747,0.0
M26,0.0,5734115.095148505,15075769.987614818,4071860.2845087927,0.0,2453072.818272312,5158856.309758609,0.0,0.0
M27,0.0,2262176.2890803465,20382695.35435731,10102358.561941009,0.0,2178960.2884978275,1262184.725341862,23331.591098896773,0.0
M28,0.0,5554711.822309583,18613045.204616588,15369.992477551945,0.0,1814210.860645523,6753889.708469645,0.0,0.0
M29,0.0,4579332.008829186,23591481.86252798,0.0,0.0,0.0,5607607.060564552,3055188.568069775,0.0
M30,0.0,5831250.354863733,17627708.085482653,1147.6939876850156,0.0,0.0,10571670.594049904,1298387.5600276147,0.0
M31,0.0,5092866.644951295,21056598.881078195,2721877.925449403,0.0,2744619.8158372524,4633575.857698288,0.0,0.0
M32,0.0,5960561.240730109,21941141.74913544,468.8434897196145,0.0,1043091.7575943278,8930095.069363834,121072.92452928978,0.0
M33,0.0,5166689.996933602,25238159.911436647,7452.551906587804,0.0,1183686.5331809283,8426748.506714571,371006.4369489154,0.0
M34,0.0,3161091.052035529,15307344.365072228,6731449.127333965,0.0,1812355.4353848733,4590310.157831246,104958.165626759,0.0
M35,0.0,5744614.432085696,19749716.528221197,772.0468317007811,0.0,1916332.3847744274,7433658.074541572,340696.4476304651,0.0
M36,0.0,5819775.833770221,24100712.805413675,1725.891728763229,0.0,1652608.9270511155,8093429.9413061645,966.1651864277849,0.0
M37,0.0,3195118.44907534,21246833.849588245,6932501.791809447,0.0,2508819.068300842,3968237.277009387,2.2543654834325038,0.0
M38,0.0,5449576.105013116,16778907.385368276,206555.69130092076,0.0,1833171.4575364946,4674605.100744409,544840.1646160013,0.0
M39,0.0,5203651.163205522,24061685.016041182,5780.68117490347,0.0,2521267.2730031963,6747298.613802696,0.0,0.0
M40,0.0,5268094.325046895,19311223.1052961,4807541.301700982,0.0,2490689.5528204907,3440422.5193766714,0.0,0.0
M41,0.0,5689647.222992924,16869474.535674304,643077.2404459429,0.0,2132907.8380663083,5058562.288255191,626912.7986699813,0.0
M42,0.0,5246156.124591738,27322308.19926503,166236.37538698426,0.0,2375736.7001241697,5303365.685438412,0.0,0.0
M43,0.0,3384135.9735876885,15729815.30266173,5921162.484434083,0.0,2673872.984845556,3831796.050593937,3424.1157784095594,0.0
M44,0.0,4257880.590907665,21927254.87350411,6109.861062933318,0.0,1.3267549689058185,8009310.410301355,1561146.5091937026,0.0
M45,0.0,3025682.3156098947,22929502.93314763,0.0,0.0,0.0,7375375.152326985,1774373.3805345243,0.0
M46,0.0,5751594.36806796,22455716.933625646,1686500.1732040585,0.0,1636659.7330462886,6018357.142544687,72580.95834492773,0.0
M47,0.0,6038968.018246492,21540114.360521574,4904.623328142383,0.0,2217572.5387511947,5613790.5304748975,186750.09892973155,0.0
M48,0.0,6152885.006940606,22519231.708081543,278005.9606817341,0.0,2258271.5358626167,4985617.588374765,1267.7020671048415,0.0
M49,0.0,5453339.824291824,21227787.015823502,57089.36400859515,0.0,1868795.7552637744,6221740.207843384,149594.71571340974,0.0
M50,0.0,6212699.127347217,17671031.25801145,260188.02242032788,0.0,2530732.985613636,4655312.0709395055,15622.202794794212,0.0
M51,0.0,3797658.6894557336,21481426.178512577,216979.0744698862,0.0,2114244.8983235415,6462822.07346923,43917.91357799194,0.0
M52,0.0,5424413.430318179,20799565.557797287,189086.99979231087,0.0,1973373.283769759,6876465.0035165325,48556.59153445265,0.0
M53,0.0,2895908.411856982,22451893.134148367,14534.674708204035,0.0,1949747.0714097437,7267343.384166471,22939.515352253537,0.0
M54,0.0,4590412.085304238,14565254.892165065,106.08219915047668,0.0,42222.03998135006,7854002.866931421,2159818.388965255,0.0
M55,0.0,5692472.314715836,21980378.120725244,794364.8735763627,0.0,1660414.8623009194,8336982.663138443,1.6776585471358343,0.0
M56,0.0,5231531.149395116,20326175.96810319,6352.14764013193,0.0,24061.7119028782,6498280.617660751,1743660.9358119867,0.0
M57,0.0,3673386.6425132737,26870578.960267343,20996.936387603473,0.0,2466791.3685493274,3955791.6937582926,300246.04171312094,0.0
M58,0.0,4860393.477772568,22397433.257392127,651716.2882824573,0.0,2427170.182159178,5054478.320825245,0.0,0.0
M59,0.0,4985336.196128606,22984995.027634263,716183.8693400861,0.0,1737136.7024522375,5422652.097784872,335358.5726779638,0.0
M60,0.0,3551210.267463207,23175602.973712463,818451.9038685351,0.0,2495104.3588559045,4702035.610006278,657.7404053369905,0.0
M61,0.0,2002914.3940803022,18578839.98394792,7848785.1144458605,0.0,2636422.293052031,32142.257570283335,880215.1584424707,0.0
M62,0.0,5971870.672795276,24240435.112413384,1808606.4311268493,0.0,2013584.7257606701,5546528.9939166205,0.0,0.0
M63,0.0,5421777.825114505,17646600.88053774,775569.4487318564,0.0,1884371.052257488,5367862.449271302,51637.61233082497,0.0
M64,0.0,3948132.7440457414,13806215.25329696,5777885.612656544,0.0,2998654.29430166,5843799.684150206,0.0,0.0
M65,0.0,0.0,21967052.964552708,3151.5064375034435,6822408.993063007,1938930.8672471913,6995153.155494122,285.9768210042953,0.0
M66,0.0,5842530.683316219,14312801.187910626,1326959.315524483,0.0,2652953.467393907,5994300.484948404,5.766025765161532,0.0
M67,0.0,4503853.457078558,21176591.84727763,821.4239207607192,0.0,2389513.0003267475,6503169.841635699,3.0801135561105957,0.0
