Population,F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
M32,0.0,5964986.503276956,21942835.613861196,592.2561815301141,0.0,1049454.4363846942,8913378.261044735,116360.02926796292,0.0
M33,0.0,5182335.299456008,25231902.023743276,11129.133334179058,0.0,1204422.5765622621,8411855.797590828,347457.9799485939,0.0
M34,0.0,3101818.940542261,15106253.567496568,7062423.183558915,0.0,1808103.88787963,4535090.094667032,95732.65066197948,0.0
M35,0.0,5744871.940549536,19749346.949492607,945.5901777191086,0.0,1916564.3219777115,7433844.992987052,340243.5598314243,0.0
M36,0.0,5819804.347218535,24100647.38663799,1779.4265352716357,0.0,1652576.995049781,8093727.563391733,896.1751643255636,0.0
M37,0.0,3192963.710551011,21248560.230542734,6941142.919409,0.0,2508397.1357700853,3966578.5658410457,2.2618306634402128,0.0
M38,0.0,5440805.8557052985,16779808.840630926,255503.12907403824,0.0,1830712.3554914799,4679290.183815084,542704.3369212295,0.0
M39,0.0,5203633.254743795,24061689.632545497,5862.775559492394,0.0,2521271.113926584,6747214.651422931,0.0,0.0
M40,0.0,5223080.77577496,19341270.991194766,5030764.447057895,0.0,2492317.7978839083,3345220.385984787,0.0,0.0
M41,0.0,5675905.785017809,16850842.773982402,743205.2447659781,0.0,2135326.6912726294,5002230.156793304,625874.8364939902,0.0
M42,0.0,5238887.399904399,27303285.416972313,207262.98469548306,0.0,2375191.7610953907,5301929.994629143,0.0,0.0
M43,0.0,3362876.6237011817,15732653.71489362,6071590.601620844,0.0,2671633.7454949026,3827395.26858901,2499.8176922134876,0.0
M44,0.0,4257060.544628316,21927489.996425487,9673.653352839161,0.0,2.654178594599995,8008614.919486039,1561190.197856441,0.0
M45,0.0,3026010.2479607346,22929569.98067643,6.067012091283925,0.0,13.798771266015008,7376073.883178622,1774217.8720859417,0.0
M46,0.0,5753302.294489867,22315907.350846138,2117586.810640259,0.0,1665393.202594126,5729620.7242653705,70774.44829180907,0.0
M47,0.0,6069036.005860974,21504941.86349308,27816.692129175488,0.0,2240593.3774575368,5605286.850974031,149862.85266700655,0.0
M48,0.0,6148698.853237782,22518499.358049005,292008.12381381984,0.0,2258284.1005201573,4979440.1024386585,1263.3289195938944,0.0
M49,0.0,5451707.543408525,21219710.855929136,86041.4947763118,0.0,1868875.5213851077,6221103.91423774,147450.2624106728,0.0
