Population,F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
M0,0.00017970732149880098,0.0,24111652.653911088,8136242.65747982,4.2232888694232576e-22,2542386.829226185,3.0063232376418157e-05,0.05913107097753857,7.6320972196577e-21
M1,4.048346650661365e-16,0.0,23591446.778633203,7728676.33195626,3.435825188692145e-07,1810070.4465560848,5601171.582321439,1767.257310080145,1.790037065704842e-20
M2,5.545832421133051e-10,0.0,22599927.695966467,6745379.231720947,6.347375748318378e-07,2417935.6887104404,154.46719693493054,1351096.3370405838,3.935225010953972e-24
M3,1.2128230255212279e-24,0.0,27857395.471301183,5750307.548321575,1.1056053480471505e-06,2316472.342907417,185156.2039173038,1030822.9568286038,2.258324088136333e-28
M4,0.17828160558704959,0.0,25687955.65790294,9382589.81640201,1.6639536991113507e-07,2373636.9503726396,312029.13419277535,2137.6078060962127,3.27796425944272e-25
M5,2.6989856241249317e-06,0.0,25541201.97339382,7817724.831981558,1.8382703046212891e-09,2662930.0421734685,0.00013642472996661467,7.889695189240683,7.373426245024778e-29
M6,1.5142916927330112e-09,0.0,26445793.62080187,76.91343389114046,1.7362904796512645e-10,469.58810765527033,5523536.81399217,2510742.379972701,8.551177374901965e-07
M7,9.966411435126607e-05,0.0,25511914.593414515,817005.7068566998,4.406826377108939e-08,1970113.9248208979,5213998.866147491,553044.4159447217,7.68237258484449e-07
M8,0.0010637089941153593,0.0,21346401.48831985,3534336.6392310853,3.828285985337858e-05,2454096.5326971966,7334129.155670669,17.821909703684533,3.5770297036245043e-09
M9,1.5143874555748485e-12,0.0,19780717.958469957,4481589.974325727,2.7522420900097274e-06,2338426.9307409483,6726409.2828217065,382968.41046534525,1.3599997637828775e-24
M10,4.157935707405911e-05,0.0,18071908.408245895,1061921.4375170448,3.626686435738876e-11,8275.303379244613,9456422.856145395,1155433.5572218408,1.3069195304037989e-12
M11,0.00014775755339901565,0.0,30363518.82180018,7054085.314781179,4.898800668568588e-07,2584247.3166498234,3436977.9876738596,3.626787501942784e-06,4.5673017823126876e-33
M12,4.2054783906137104e-16,0.0,18461007.202614468,8433002.45177901,1.3098933619687451e-06,2514334.7057669107,1461681.0531207225,0.3165120343387804,7.694787555570085e-22
M13,4.571586926646073e-11,0.0,23588933.994591046,3809583.1345713995,4.39895798733827e-07,2434752.18353643,5566368.186015524,85.99631067614868,3.107516972844789e-33
M14,0.0001636211466454232,0.0,27482370.720003385,0.021946533061183784,358484.3978826762,10208.653161552626,7539847.243782154,1892841.6187598463,1.0235534694984934e-06
M15,5.914763549332947e-10,0.0,18979431.123602595,7402150.259466243,0.18223639203175063,2053838.8985125418,72499.02926887461,1268593.6908059365,4.180420204215203e-09
M16,5.960401208488979e-16,0.0,16160958.969606744,9921548.558312008,0.01726002547703935,2465272.804376138,53990.264586498175,479798.4303086791,4.0439949598322856e-17
M17,0.7542954485139132,0.0,21714208.8668008,5191546.247806413,7.964950110126789e-07,2432080.0346429828,4482672.810808406,205394.97830266925,2.016920837871525e-21
M18,0.04878590566415862,0.0,24387701.502724234,7425868.083292605,3.004133404972645e-07,2439212.9673079066,2165088.7172875777,392515.91999894567,6.382246345905616e-26
M19,1.2973460356946999e-06,0.0,25277957.02521223,3572657.079598777,3.004795978344731e-08,1440537.5451397789,6934143.832617189,511092.423142909,1.9327922116026993e-16
M20,3.776723221174734,0.0,23386824.841432154,6939807.476468008,2.201602901758899e-06,2228425.9033302013,4432015.7103852,0.03797616396989456,2.6567557106203407e-26
M21,4.332198926124401e-14,0.0,20644856.436044578,3765739.8548236256,8.547585257579382e-08,2337982.848212489,4937693.780521742,90712.81442884203,4.683474364438448e-10
M22,2.575862624893454e-14,0.0,30216389.210740265,5789775.257476183,84.89066788269365,2351198.4074910684,1682120.8417483077,1.6293784401081443e-05,7.261034350974751e-11
M23,3.7459320605264774e-06,0.0,25523673.211119544,6803686.497074626,5.826704737137389e-07,2099406.192122531,3753132.0110405586,0.518348439882044,2.23398254671936e-28
