Population,F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
M21,0.0,4374681.901712691,22456720.545242697,634553.0509057255,0.0,1921846.7420861416,0.0,1077745.3475785563,0.0
M22,0.0,4837592.491071512,24472467.11842282,7157386.448054953,0.0,2417320.870267026,0.0,7.645981997695008,0.0
M23,0.0,2108310.1632784754,23298010.533447973,8745892.519966539,0.0,2260083.3106185095,0.0,12.21580708188118,0.0
M24,0.0,3112713.2407946563,15888877.647088505,10382512.887075353,0.0,2314149.8530991185,0.0,2137.6339197658217,0.0
M25,0.0,3824466.404978666,13900069.16088795,8042085.232028916,0.0,2398616.18474346,0.0,812514.5756883612,0.0
M26,0.0,5439960.179394698,13977381.252784133,9376189.65634539,0.0,2637605.218902843,0.0,8312.086183829002,0.0
M27,0.0,1846708.3035315794,20838275.136322644,11373807.142641999,0.0,2118953.587105963,0.0,60384.80159131973,0.0
M28,0.0,4858341.598366732,17738633.375182297,7187198.642908809,0.0,1969439.310060376,0.0,0.0,0.0
M29,0.0,5111318.201416358,24650396.765347145,15447.353526764522,0.0,292922.8765746021,0.0,2860234.465707363,0.0
M30,0.0,3369260.5251105027,22267387.139220223,9210028.167586474,0.0,2611427.6524797776,0.0,23.314341353561286,0.0
M31,0.0,3088137.956060497,26961963.991803672,59976.69533867514,0.0,0.0,0.0,3210256.6022274923,0.0
M32,0.0,6198252.81349736,18938514.65671554,6811563.0540970955,0.0,2512142.962701661,0.0,8661.968890393598,0.0
M33,0.0,3108367.4076150735,22710772.69523629,10426821.865811273,0.0,2618426.5670930482,0.0,5.042697715319596,0.0
M34,0.0,2346687.7407270647,12831266.107318858,11703551.388246322,0.0,2187612.8873906075,0.0,7017.41969042373,0.0
M35,0.0,5081081.490925488,21094942.049626157,395785.2309621524,0.0,1949250.506131927,0.0,1352235.9165884047,0.0
M36,0.0,5238162.200980817,20302122.59630006,6115372.245708578,0.0,2453975.639375069,0.0,42474.28537817282,0.0
M37,0.0,2694866.0481918976,21891816.4290747,9873532.995167715,0.0,2531972.554575946,0.0,117.23089607372351,0.0
M38,0.0,4412485.512113229,17599214.52681811,3295774.096160846,0.0,2006950.657056314,0.0,1130261.6697890188,0.0
M39,0.0,3787750.779588438,24583079.173622306,5885076.7290097615,0.0,2780524.8820239725,0.0,177391.37530609718,0.0
M40,0.0,4349435.459971197,20322708.203430936,9522315.885724,0.0,2606348.6033382565,0.0,18.546769851901676,0.0
M41,0.0,4750980.230523536,15792205.175500492,6414984.539373602,0.0,2384171.3693334023,0.0,873092.3326823744,0.0
M42,0.0,3932479.6019172072,23295124.67785593,8831433.542319247,0.0,2479964.9010553537,0.0,2007.311251200861,0.0
M43,0.0,2841708.069950713,16104027.569507444,10020991.808059877,0.0,2756162.6049494,0.0,282.5783281687232,0.0
M44,0.0,2066971.4271163654,21427181.948121607,10075275.90890341,0.0,2894348.583934975,0.0,245.36625004849992,0.0
M45,0.0,3759897.186215221,20695864.910597075,7821123.545170929,0.0,2454527.01101911,0.0,0.0,0.0
M46,0.0,5559449.393241232,19722101.718032334,8842028.398891909,0.0,2190489.1315383143,0.0,402776.3423583702,0.0
M47,0.0,5139932.77304038,22583153.442971732,7787545.358204771,0.0,2417127.3293039775,0.0,171334.78707865157,0.0
M48,0.0,4494682.640367827,22925163.452285822,5075902.302677401,0.0,2042170.2482154053,0.0,398090.47103677224,0.0
M49,0.0,4893749.959740794,19369502.796660736,6951429.286442429,0.0,2367286.9636694035,0.0,141776.7995262134,0.0
M50,0.0,5306529.773610352,17306374.322684832,3190397.4006985314,0.0,2582430.773629671,0.0,862480.2371359016,0.0
M51,0.0,2700871.478104957,22590100.10740943,5894639.460514786,0.0,2551461.988066276,0.0,449051.7089541493,0.0
M52,0.0,4681692.985556901,20963914.10845656,8450094.217036983,0.0,1981542.9030099162,0.0,909554.6148836281,0.0
M53,0.0,1954434.0791933846,23348626.9749916,4053486.6625831397,0.0,1649249.665677668,0.0,1481772.077114393,0.0
M54,0.0,3090479.3688109927,15777355.654251479,7538050.251550496,0.0,1603573.1280888098,0.0,1176731.7723411175,0.0
M55,0.0,4403886.414995831,18628367.116056144,7739916.534358262,0.0,2221381.841775889,0.0,672540.9792927088,0.0
M56,0.0,4303147.483636038,21299717.872575648,5230662.305112614,0.0,1688705.2124301703,0.0,1123029.4414558688,0.0
M57,0.0,3533099.329951977,28108943.027201764,134610.17612873274,0.0,2202088.0970423156,0.0,1068056.2730988006,0.0
M58,23.629024486818142,3032204.1828721277,24683093.21848262,6409436.528609374,0.0,2441984.137085261,0.0,64.97622717612191,0.0
M59,0.0,3555047.2755350117,21005247.77933447,8583848.602265323,0.0,2599569.2532792212,0.0,62238.715119836255,0.0
M60,0.0,2159660.7632812723,21834768.120807543,8265769.0747398995,0.0,2743890.393192247,0.0,179.6959440742386,0.0
M61,0.0,1954472.3588656937,18588513.599547025,7891859.057090573,0.0,2632673.2590468316,0.0,904031.2564787868,0.0
M62,0.0,5210814.188192336,13714781.18528378,10572810.390420107,0.0,2073542.7151055974,0.0,128.16093926616912,0.0
M63,0.0,3925985.5719797728,18655262.617461592,8708587.948184956,0.0,1897637.9586566575,0.0,7130.529207372945,0.0
M64,0.0,4431937.1535710385,12315160.698324865,10636167.403404284,0.0,3085061.234385693,0.0,0.0,0.0
M65,1.9964879607551356,0.0,21699089.582776356,153.9830377762748,15772312.648538247,75.81855530230398,0.0,2501596.9941704655,0.0
M66,0.0,5105840.58542309,13098621.657993777,9705553.814984476,0.0,3008055.312153429,0.0,10854.129853135895,0.0
M67,7.736530640531891,3299801.9588044016,19502555.316986963,5889143.803502056,0.0,2541767.78760614,0.0,30475.255263861145,0.0
M68,0.0,4987208.180778445,18343404.650116682,8942313.233845212,0.0,2745803.6401489913,0.0,268560.7244518695,0.0
M69,0.0,3663363.6671684156,21719003.79772192,8741011.292137433,0.0,2185519.822281906,0.0,11427.576739133014,0.0
M70,0.0,5436502.813809136,19415136.642102532,903809.218046075,0.0,391431.54815216706,0.0,2707201.9684773195,0.0
M71,6.388320747011292,2669586.063589363,18873746.325467978,8502198.066278692,0.0,2865423.243335492,0.0,116.75247759933114,0.0
M72,0.0,4404398.397957076,20716674.790149335,8426818.156655185,0.0,2567048.3320286777,0.0,14.847510207845843,0.0
M73,7.486459928304669,3680906.4198952885,16370331.736330835,8963172.059628189,0.0,2088636.1112594134,0.0,83.34606199905784,6.709888325805959
M74,2.7738150382451163,3285335.4300584225,15195172.112457061,11022926.339298896,0.0,2655533.289516122,0.0,0.0,0.0
M75,0.0,4421154.697285539,21036393.700458206,4257844.139839934,0.0,1880545.0856683406,0.0,1254924.2246878212,0.0
M76,0.0,0.0,22888720.163908593,8399026.758766327,0.0,2777224.437554071,0.0,75779.64627243765,0.0
M77,0.0,3420109.329303354,18018204.161154497,7897359.054829358,0.0,1865032.3956116203,0.0,1582811.6764243362,0.0
M78,0.0,3977573.9431203376,20299191.707157843,7104911.331805991,0.0,2506906.7605034136,0.0,19710.386960312037,0.0
M79,0.0,0.0,26440472.64332781,33.43697467698738,621.2541883019824,0.0,0.0,3478896.787516953,0.0
M80,0.0,3243546.89182047,26483466.198998917,5664679.007218346,0.0,2309214.4200999783,0.0,876247.3970186468,0.0
M81,0.0,3465702.912673751,23836350.876763433,7920538.68116117,0.0,2105345.1603655224,0.0,283.3994604855094,0.0
M82,0.0,3193913.047224463,17497113.874382596,11240134.1576576,0.0,2808507.394087967,0.0,14.751368907345563,0.0
M83,0.0,5695015.716751448,26098753.78681075,5698041.549233508,0.0,2578967.004104529,0.0,0.7190670990390827,0.0
M84,0.0,3582967.4072982143,16584737.659503786,8565486.208586039,0.0,2262515.5423856187,0.0,681713.6311897904,0.0
M85,0.0,3204352.046047113,21819645.20419705,8880661.34828089,0.0,2623339.1984839337,0.0,226636.9705852235,0.0
M86,1.2317517193693317,3544366.09290354,24118951.95660893,7612648.778436823,0.0,2308092.7977317534,0.0,55.13816638352013,0.0
M87,0.0,4966128.457825157,24545920.943357114,460792.0764084598,0.0,2118094.0957010672,0.0,1332824.514965102,0.0
M88,0.0,3828703.747815353,21006079.251152195,7149742.921548776,0.0,2698737.8028221177,0.0,0.0,0.0
M89,0.0,3710695.4902045657,22429089.094371982,431511.40602949617,0.0,1761711.0114129921,0.0,1343463.1038110508,0.0
M90,0.0,5474835.606893694,22012683.503048815,28119.437399658775,0.0,50251.692336172906,0.0,3402896.5448937276,0.0
M91,0.0,3727634.8864983097,21176896.062388644,9359385.763796454,0.0,2790366.073121015,0.0,0.0,0.0
M92,0.0,2788324.814408333,25745261.572756924,1520039.9718490432,0.0,673486.487139578,0.0,2649039.372422566,0.0
M93,0.0,5981447.747749476,20434000.812582996,5464768.67867921,0.0,2559086.3464674545,0.0,0.0,0.0
M94,0.0,3152420.7938836347,23928547.606502056,753626.2215871396,0.0,1662811.687111724,0.0,1456715.6000683273,0.0
M95,13.346800849251647,4880583.129856129,15181767.37999031,9645844.165685011,0.0,2418465.7460560557,0.0,55601.00583396429,0.0
M96,0.0,3882033.941321266,20673048.567769147,8247470.34427207,0.0,2582805.5119536263,0.0,303.74987169084903,0.0
M97,5.782524751129969,3363232.387912568,18006179.175115284,7796705.844728353,0.0,2626992.14686479,0.0,0.0,0.0
M98,0.0,3644406.5483419993,13685766.332040863,6825321.9812696045,0.1715943676658262,2666917.7157780766,0.0,538594.2726239425,0.0
M99,0.0,2375936.7837311816,13510452.098672971,7287319.611481593,0.0,2233844.8338795756,0.0,493121.13744674705,0.0
