Population,F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
M47,0.0,0.0,0.0,75.86726410156469,8170440.741726171,270042.77822240326,8857474.760989072,2750341.2865701057,0.0
M48,0.0,3400223.7212736118,0.0,10265066.008130929,0.0,2594173.412207558,994037.940368553,3518.026726957054,0.0
M49,0.0,6388550.8482730435,0.0,4398313.820125917,0.0,1757335.2659919953,5849684.826911141,578739.5197182278,0.0
M50,0.0,3692347.755329447,0.0,10881232.082696797,0.0,2436394.7980731577,153311.27589114985,1000259.4448501258,0.0
M51,0.0,4098841.956983692,0.0,9814743.82501256,0.0,2612263.596528714,4460600.844359448,1798.9145799707107,0.0
M52,0.0,5822898.5222469615,0.0,1531503.45762268,0.0,2133541.406337967,7462421.578578562,128412.7171419084,0.0
M53,0.0,5033603.968778462,0.0,3043632.885828839,222.9028323055462,2140325.8190899226,7648264.115229868,5014.397371028756,0.0
M54,0.0,4893063.12670161,0.0,8425.89324955799,0.0,66930.74063785103,8495333.808543092,2339253.4307706472,0.0
M55,0.0,5447798.045266435,0.0,5925946.082574681,0.0,1839299.9212723263,8485342.055714175,7.84874991323132,0.0
M56,0.0,4842633.812624819,0.0,3823789.414247566,5.017109494584468,378750.42251667293,5280447.025010091,1796394.4338292265,0.0
M57,0.0,4721037.378611235,0.0,8380939.80220436,0.0,2492495.1836523637,5021586.136486339,30623.109310814867,0.0
M58,0.0,3243589.3055027695,0.0,8265359.958303353,0.0,2553315.596328327,5891297.941413816,0.0,0.0
M59,0.0,4596942.376601259,0.0,4727739.735558292,0.0,1628874.3328830875,5218045.860931114,1035368.0487255799,0.0
M60,0.0,4214490.067400301,0.0,10902575.977050604,0.0,2883481.285194605,2018.8380478446552,7989.082841393274,0.0
M61,0.0,4052103.986898437,0.0,9456029.188436426,0.0,2844758.344091304,67.85994130460544,904365.8484462195,0.0
M62,0.0,5679017.439345576,0.0,9705152.203626338,0.0,2291449.8953591892,992453.5797967417,0.0,0.0
M63,0.0,3763700.985969201,0.0,12377810.938522879,0.0,1892519.799125565,695330.5629600707,1294.6551257276838,0.0
M64,0.0,4615220.152121297,0.0,8146083.424622451,0.0,3066089.4545176704,6030211.935447359,0.0,0.0
M65,0.0,0.0,0.0,733013.9374302924,8626250.846677497,2099604.968763678,7655993.8237068355,1305.1566327601365,0.0
M66,0.0,5284181.861886406,0.0,11236064.614510212,0.0,3040994.9545630184,1027649.4912046907,582.90620721532,0.0
M67,0.0,2916407.60491902,0.0,8199973.334309287,0.0,2590296.207709948,3535602.845590368,879.0145528543287,0.0
M68,0.0,5925312.971758477,0.0,2897631.915332896,0.0,2451909.57495554,3525139.5987431123,194953.0304035843,0.0
M69,0.0,4151660.353910295,0.0,8828465.183327334,0.0,2363189.1160455015,6160795.285276694,0.0,0.0
M70,0.0,6100187.044919049,0.0,992.4413878379089,0.0,2616.98902446971,10116684.679736478,1835340.4722489957,0.0
M71,0.0,3439070.0933415336,0.0,8990919.887490017,0.0,2878470.9136019796,2524514.772866328,0.0,0.0
M72,0.0,4953041.080246192,0.0,1014.3391897944086,1566702.7354424957,1.0987027952904849,6437151.552970128,3466553.4657787383,0.0
M73,0.0,3923932.206678179,0.0,10598260.7018769,0.0,1917799.1493893052,1932145.033249464,515.976016393061,0.0
M74,0.0,4917762.202623972,0.0,7022919.322857491,0.0,2203082.6181840673,5911050.4976824615,0.0,0.0
M75,0.0,3423324.251621355,0.0,11311935.395768518,0.0,2946368.1325193336,188.3762224325629,487.70569343933687,0.0
M76,0.0,0.0,0.0,7083.3561671147345,9331810.953017564,267608.97515591676,6754554.799113166,2708912.344498574,0.0
M77,0.0,0.0,0.0,952002.5993661692,6819508.391897483,1020285.4893372891,5858865.4495333275,1561200.655673979,0.0
M78,0.0,4886362.896304019,0.0,8639248.871403372,0.0,2340138.3579294123,4782805.745817112,2146.212173181448,0.0
M79,0.0,0.0,0.0,12.276577005253865,9185743.07171784,0.0,9682611.168520775,1989332.5847356566,0.0
M80,0.0,4531338.924430916,0.0,6201760.667958794,0.0,2431480.6787541243,7837189.901022569,29413.357546433523,0.0
M81,0.0,3351176.27571307,0.0,10068088.160882918,0.0,2141662.894462999,4923654.311835518,4.69147318572751,0.0
M82,0.0,3065821.9595912118,0.0,14066463.425961673,0.0,3097653.2774834116,25744.67059950338,0.0,0.0
M83,0.0,6090433.588573252,0.0,6187289.468005316,0.0,2751430.7520017507,5198881.670541867,0.0,0.0
M84,0.0,0.0,0.0,203566.37122971067,8334255.539714143,1245441.8641623715,8277978.766184045,452200.33160287933,0.0
M85,0.0,5496625.339173865,0.0,7391544.98065793,0.0,2275561.759591879,5049410.876914401,610257.5953287442,0.0
M86,0.0,5538964.503837607,0.0,12697.387745793809,0.0,191665.4949457797,10615125.17700563,1131802.0260711454,0.0
M87,0.0,6315857.770012454,0.0,4535729.6046669455,0.0,2300405.9733186644,7329629.739240732,38939.64032387608,0.0
M88,0.0,3878900.867370589,0.0,9749681.911440184,0.0,2564853.5445801727,4084022.8003813983,0.0,0.0
M89,0.0,5603577.297783914,0.0,344253.1037708317,0.0,1704423.8479393427,7025836.398243747,932541.7074366871,0.0
M90,0.0,5419453.178671209,0.0,6214793.635189947,0.0,2573912.7909029075,3030514.825189463,205387.3726789215,0.0
M91,0.0,5389638.429442278,0.0,1669.0851335480988,0.0,788.8021933182673,9744089.522522818,1870619.807194127,0.0
M92,0.0,3637112.3090826613,0.0,8626233.705996241,91832.48695742412,1454853.3786562078,1501840.0657083737,1542644.9365876545,0.0
M93,0.0,5992660.990558354,0.0,7121703.96999583,0.012633530953626241,2442471.218719033,4554608.115051143,0.0,0.0
M94,0.0,4562560.4945409885,0.0,80796.94052418624,0.0,1078293.1684678448,6083411.991824465,2506275.511150047,0.0
M95,0.0,5341226.294761294,0.0,53294.44449413512,0.0,234321.75143735684,6502290.080215813,2858653.0086515457,0.0
M96,0.0,0.0,0.0,4411817.618401719,8208806.6828721445,1979330.7023138439,5986053.8079446675,40607.76948326733,0.0
M97,0.0,5412352.546586424,0.0,12862786.254175816,0.0,2404172.624176248,545900.2584793657,0.0,0.0
M98,0.0,3446530.2530700867,0.0,11159972.140135052,0.041527281513091874,2749693.46655017,0.39233095248946515,487961.15954759816,0.0
M99,0.0,2674302.9914700757,0.0,12064527.40863394,0.0,2712279.649552245,4.104194573725308,1179.8990842490032,0.0
