Population,F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
M37,4.826497773301489e-12,3652258.5671208403,20916345.576047774,6799.622635020908,8.927661013378955e-14,0.0,7196254.509606455,2784732.431789748,2.096656238146566e-07
M38,0.029848579354241574,4494600.429602746,17463106.208921507,4423.5823056323115,6.865999360516947e-07,0.0,6121031.768476693,1925110.5521817678,3.60781575515487e-20
M39,5.848463617284745e-05,4566294.736300361,25547633.44673453,105.61464260556241,2.844790056357473e-07,0.0,10037494.896329364,798945.4078638308,5.215667302124985e-17
M40,2.444058526746586,5186768.255020849,19184324.817840554,65232.35008201724,4.293061857428618e-07,0.0,8844762.877640335,1093057.6447201222,3.4909393022818846e-21
M41,0.00020938786285906643,4517397.020986318,17610047.99833304,533.4688965960622,2.6303655653598096e-07,0.0,10242496.842937121,1740768.696796478,3.6079758321665003e-14
M42,0.001117632552784514,4168376.3062108364,27191835.50082101,14556.834439087672,4.709983676324778e-08,0.0,8359980.364130533,1171789.4965420018,2.083418793610477e-06
M43,0.00017793909975621816,3733800.2187454225,17421845.161631167,896335.4995717298,0.01083696240345914,0.0,7547530.937402214,1532680.4882822002,4.089762396126654e-07
M44,0.008195709726754097,3610518.782193258,22249639.42215008,2456399.4775591567,1.2046311652865117e-09,0.0,7458341.952191361,1603234.790234448,3.221025507514228e-07
M45,5.507504636168142e-21,2963726.1207846915,23093244.222381715,133.7908955502125,5.906603159845035e-07,0.0,7266845.671808488,1808488.6878260411,1.2947624739355886e-24
M46,1.5463958978114643e-06,5025525.05258284,22536031.482998576,929248.7204188049,2.473627092999129e-16,0.0,9282822.762204075,1147096.2355915594,5.394727062045783e-07
M47,9.812658745975222e-11,4403208.593663586,22937042.982338432,14.12749526692139,3.71836050177295e-07,0.0,7982746.737436742,2172588.462173078,6.395190455168666e-22
M48,4.3708735072563356e-10,5320530.158677913,23093157.31506854,452.5861089176235,2.2049857834674074e-06,0.0,7184299.208272895,1846946.4949113217,2.891373852915526e-29
M49,0.08287238061433837,5062821.463906874,21855219.81630754,35.579460543105526,3.1628755927006265e-12,0.0,10270752.728275161,1161424.0577451675,7.011572671903938e-07
M50,2.9557630766410825e-16,5276381.267637242,17998349.92694164,663.3090356348864,7.760821307367881e-07,0.0,8397735.511286603,1275405.8381462966,3.449525347301076e-25
M51,3.672784140227101e-11,3054247.107296646,22161499.94887187,1497.4134917229342,2.2667118622493962e-10,0.0,7302691.213046869,1728669.6229758782,3.609064686998798e-07
M52,4.419145998357539e-06,5456755.195221416,20515829.5600845,123616.7040535379,4.352401588620151e-07,0.0,6475180.923331573,1940231.0371335922,1.4418417878960313e-08
M53,0.06942946434284199,2954169.1263052966,22344239.529617526,11841.200038210467,5.361056076662888e-07,0.0,8243182.023923729,1352470.683211598,1.1580538967945705e-18
M54,3.123885757315464e-07,4536710.251450048,14719031.191145146,3046.3217608555174,6.625219736382004e-07,0.0,7826687.728668208,2227649.8047256614,3.747251064312157e-07
M55,0.006839884251397698,6037142.673941943,20451637.779282894,1727549.0185936056,5.305007627588588e-07,0.0,12336495.222280389,26071.673413247634,2.8502453133265873e-27
M56,1.557521011030703e-20,5105513.966233024,20540105.23273366,290887.1792683941,3.17036342169057e-07,0.0,6341584.6260291245,1798735.6941395255,8.446508735219468e-24
M57,1.1973922257098921e-11,2571111.382646145,28113426.22544263,0.3583303403556076,5.847360765951792e-07,0.0,6827313.722137989,1932421.8880442574,6.442141414659053e-11
M58,0.001372908042383541,4849033.951321253,22339366.213822804,7205.345538468684,3.87297451081391e-07,0.0,5354967.217094925,2105222.333787878,4.8726807133266226e-29
M59,0.0002440837798219654,4630929.741811679,23204023.499895126,204038.53187933806,1.8196740569782932e-06,0.0,8282075.002377929,1383331.1463826506,2.206173682064369e-29
M60,0.0029211495775295976,3096822.285616636,22890225.645331383,3281.9564039083766,0.05703796455723856,0.0,9162042.26989267,1183642.0957715218,7.720080566749878e-07
M61,1.906537390144968e-09,3113732.718978917,18303325.8856984,47850.96084310532,2.9799463232757343e-07,0.0,9090311.100370966,2013594.0599021632,1.1804775718446529e-15
M62,2.010336910548504e-05,5162505.024576506,26246811.18368281,212213.53362846738,1.5585930529209203e-10,0.0,6044629.449596986,1851476.0542775702,8.620503817030029e-07
M63,3.4582983171265383e-10,5236603.343313914,18070197.529754717,1963.6899345039649,4.438735420279873e-06,0.0,8628309.47337952,1988247.85364662,6.817434458935081e-07
M64,4.949276872187549e-08,3333374.301702147,16067822.12410224,30.307345813494855,2.5849127720984707e-07,0.0,7598689.406982181,2842649.280167271,1.106591187622712e-17
M65,0.18028683550880972,9.124363042988135e-11,22147334.906906724,602.086508711353,6659035.815327698,0.0,9270516.239977013,1460495.8202486928,3.165683922919968e-07
M66,0.0008072362862960104,4942515.336057522,15262817.38434242,92191.75124404748,9.950840452449366e-07,0.0,8212175.634034395,1655051.5527054032,2.031489963203582e-12
M67,0.00011545868576477089,4480657.093947556,20444319.50663185,3.737584772189375,1.0632439754806533e-06,0.0,9894924.516413433,1160392.372027446,1.8788909815484056e-19
M68,5.7555847892543725e-27,4685546.946432181,22252983.76160463,699.5147932570183,1.0456913485622486e-06,0.0,6952925.461415111,1962812.559839159,2.2423661528675536e-39
M69,4.085193853270508e-08,4480504.852270335,23294605.712706923,7047.117954195738,2.950590154241433e-07,0.0,5912154.4138456425,1913478.9689749563,7.8488297514782425e-28
M70,0.017795953500620184,5766877.960429186,18056662.910785392,56498.02994754956,4.5703434135409406e-07,0.0,8202940.917224356,1913172.2378295222,1.925385478070188e-22
M71,0.06609056904588205,4351930.234236119,20767272.431877434,315.3085498239974,1.0785141765190265e-06,0.0,9755782.391893378,1451779.4339964322,2.032957460077918e-23
M72,2.3477760767741926e-13,4844902.596111145,21110420.723065637,3143.6293290635294,1.3521142381811421e-06,0.0,6191903.068089962,2728994.919309657,4.500296560399311e-10
M73,0.009572763009190818,4650191.494194979,16878178.18081508,384774.02357003716,4.803070843135688e-07,0.0,8720550.422854679,1257444.2721439435,1.7295981380884398e-21
M74,19.085791563275826,5107977.210765227,14383559.186355907,2218205.703958759,4.3578078051077175e-07,0.0,9478459.760459235,663800.0177452769,1.0391108735762728e-15
M75,0.13221091863672896,5274279.63500463,20694365.88530356,77.86716483843325,5.0126530390174457e-14,0.0,12222439.209618151,126731.8532113316,1.5231891706967988e-14
M76,2.34448697519991e-20,4054902.50546438,17946647.976075005,2006.536414613945,5.68448947320342e-07,0.0,7304274.3519973215,2293937.2695214236,1.7550818150440446e-19
M77,1.6285365340245419e-06,4310370.894492334,17953902.3958329,411761.93628471316,4.515000718710171e-07,0.0,8175114.779610128,1801061.8949819317,4.1135131106794355e-16
M78,0.00020326526842302494,4778428.339317008,19415134.38212842,14303.890026574703,7.722596373302576e-09,0.0,9470031.543616276,1038226.1453493115,4.609820897729206e-07
M79,9.504926685331164e-08,4836677.331099013,21421835.35803564,28.10509034442039,2.211246055635424e-06,0.0,8720831.065451274,1952483.574303474,2.5813486214555408e-08
M80,7.502516934502883e-05,3947473.0883408887,26321664.86879156,941.6136219386975,2.977390940558638e-07,0.0,5187591.343724969,2567347.490907434,2.707294669070786e-34
M81,1.3358756090124134e-06,4806360.780700914,22954625.516471248,51814.61742243282,2.0802001898732218e-14,0.0,8624258.092388643,1121749.5602707362,3.0698458364274053e-07
M82,0.009040720718746037,4176446.0670891264,19260234.21117286,3727352.567219596,5.580221513334702e-10,0.0,5560322.078214783,1259598.4382838716,6.361666087883675e-12
M83,1.1276930193829603e-11,5263761.7782649165,26502682.370625786,0.21923845094269026,1.0435647757902939e-06,0.0,9643606.457304927,1242234.4165940974,3.497658334389086e-35
M84,5.528909161041482,6245699.039195723,16411284.969325121,256491.1805261693,2.2219494121170269e-07,0.0,10107217.234873842,539730.6855959228,1.9266282910715085e-22
M85,0.1323169009708352,1981611.3364636565,24672222.12203776,39579.920297048186,9.901391052688949e-14,0.0,9437928.620971043,1486425.126868982,4.5567429679962533e-07
M86,0.000588889011185641,4853610.535198989,22660049.98604405,721.5576000711948,2.2943711645596e-07,0.0,9445423.77726693,1166906.9563119838,3.196896287210804e-08
M87,9.016682286155083e-05,5140492.806246874,24464978.06579918,43.2179097177863,2.2463875336770802e-07,0.0,6074584.957160059,1983287.3333988476,4.6124973930124556e-35
M88,5.652906966379956e-08,4493749.483161823,20916542.72531455,0.41458242504022685,3.676105117654027e-17,0.0,8464202.458562583,2326842.379523526,2.2219029217377333e-06
M89,1.5501662648248788e-18,3937786.8747453024,20759562.20022814,0.2662522339241971,7.634985867488145e-14,0.0,8746408.851304678,1927446.376898482,6.167693904794997e-07
M90,9.818521731484172e-07,5556437.636866467,21267478.276029885,129.27568746726274,6.167607105537468e-18,0.0,7023233.720062477,2609404.4835282075,1.3182053889773227e-06
M91,5.0647179863658016e-05,5050065.710639687,20834932.650559675,602.381998106491,6.41343006357059e-07,0.0,9732242.590468397,1124709.7552431768,1.1174112632347406e-32
M92,5.290790617942788e-12,3253366.6136708665,24493305.646437936,19589.877697096203,1.1379088731902993e-13,0.0,7078094.806303246,2184405.4753868007,4.3996927871592026e-07
M93,5.3377559557262235e-09,4847109.6849791715,23855922.631690305,0.051141373487582166,1.1553181823877822e-11,0.0,9645806.872420825,1534124.9863189238,9.970508916826027e-07
M94,1.0409418387714738e-20,2675287.952216401,23497116.047506016,4.89514615422247,1.026104974460052e-15,0.0,6468633.236883672,2776587.741296982,2.990733318424256e-06
M95,2.735926666494646e-05,4900626.488742706,20908806.575816825,7622.330397964018,3.091689884435614e-07,0.0,7347192.070839311,2397190.074510332,8.22457615357187e-24
M96,0.002497271644440885,5064701.068620534,21643882.885638423,47.35246344330851,1.8802831417575608e-06,0.0,5638411.400903898,2151074.9805068974,6.636708953885193e-26
M97,8.74860312030234e-05,1440708.5229092129,22372299.746261474,0.008097266018588805,8.276732654413699e-14,0.0,6817223.113427292,2594500.4677038495,1.053699090168014e-06
M98,7.127399217431833e-11,4306739.485995539,16008499.590948718,0.09146495693982613,8.619744117362962e-11,0.0,9684510.613251261,2173206.3871675828,3.45564957823205e-07
M99,1.9351798655658942e-05,3697481.8239226583,15640564.20699212,733.8071299941274,5.518576169063131e-07,0.0,8463332.735079134,1331522.8312252976,2.6284083801375145e-14
