Population,F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
M0,0.0034087646484399084,4963017.238562113,22363212.922889017,0.0,7.236694935669578e-07,2734125.217079571,3622417.7250660076,7.06019783087259e-07,8.627142644288718e-24
M1,5.654691308865162e-17,5833457.242462713,22147710.97349047,0.0,7.599240577138244e-07,2096331.10975451,5524492.189322715,0.49331728420243204,3.767331297485627e-23
M2,3.7137248377005454e-08,5283687.222733906,21564446.54406837,0.0,8.277956816559626e-07,2721171.265552314,2114134.8719394035,731419.0100772294,7.738345534605374e-28
M3,4.3702378860276676e-16,6565055.5651947325,21152989.01194113,0.0,3.9854891049571147e-07,2382519.7964058653,5145091.3693459295,6379.13201959521,5.895696393227158e-34
M4,0.01075664415599977,5207201.668883619,25308785.239031363,0.0,2.3711095609095647e-06,2254131.485274227,5577135.412911916,7.672063399854258,3.757146857830499e-27
M5,8.946770913215641e-05,3831108.6422185763,23953293.615700096,0.0,5.536355730668401e-07,2455691.074130096,5025815.706716141,0.00016100434295464097,2.1479911901102695e-32
M6,1.3080516491739e-09,3635476.0444148635,25598437.789518736,0.0,4.304578918932408e-07,899.897166773334,5443634.988902942,2475867.124509218,2.129397113914726e-16
M7,0.09509155506902486,5606352.178496829,18431568.865680695,0.0,5.497766001845994e-07,2405281.672952538,5676639.1940814275,76.62282377513684,2.4774816837969e-09
M8,0.22028780633929712,6037627.294506743,19962792.598382037,0.0,6.397736555714902e-07,2258924.3685574722,7522417.870628726,38.5017038089514,5.971385737917087e-12
M9,5.673942273412778e-07,5184602.20721993,16241890.368648032,0.0,1.5615231037674214e-06,2024048.2559186693,5849622.799695317,732867.9451167261,1.7549920226027533e-20
M10,0.0004972304316450442,5542338.121207794,16104991.99052091,0.0,3.3438074365535326e-07,75390.58084763674,8545765.311561676,1281466.3917913998,4.1057802300808764e-14
