Population,F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
M72,0.0,4842690.504450121,21032794.89936201,0.0,0.0,128.7398530418031,6183548.694283094,2738215.8606856656,0.0
M73,0.0,5652684.038521975,15831952.058666127,0.0,0.0,1507437.156872575,7858479.949634327,551.0863181308931,0.0
M74,0.0,6144106.986986901,13496100.890567416,0.0,0.0,2383897.8021960743,4750022.477341767,0.0,0.0
M75,0.0,5641964.527315156,20397689.981807716,0.0,0.0,2524138.005586191,5592300.598499242,0.0,0.0
M76,0.0,4252336.805468423,17693775.376482137,0.0,0.0,276732.79300848674,6905701.296930336,2058788.5196465414,0.0
M77,0.0,4966545.234138821,18176222.9758223,0.0,0.0,1795441.6776084984,4460764.304425975,1043348.5556017669,0.0
M78,0.0,4878216.878342632,19333397.494544495,0.0,0.0,2049142.2471503224,6810562.213542415,35.24998906076211,0.0
M79,0.0,0.0,25468753.930733964,0.0,10.445104509021409,0.0,8762663.949517393,1951383.0348749338,0.0
M80,0.0,5000392.988556393,25645523.452406537,0.0,0.0,2337390.1687981547,6269267.325856949,52566.41607201771,0.0
M81,0.0,5577708.576052499,22894985.667663667,0.0,0.0,2222468.878299099,5546194.039462206,0.0,0.0
M82,0.0,5924210.23206237,19975108.8363099,0.0,0.0,2555765.173778901,4822953.032944785,0.0,0.0
M83,0.0,6190355.177776401,26522463.086725477,0.0,0.0,2399151.8210151764,5693784.09755382,0.0,0.0
M84,0.0,6738842.07876956,16273760.238192962,0.0,0.0,1705851.0558922645,6923120.625533001,6684.092501798293,0.0
M85,0.0,2938634.8166026594,25003229.974998657,0.0,0.0,2067034.9057485142,4824239.537495272,157750.2246439345,0.0
M86,0.0,5002702.884012736,22557435.58311696,0.0,0.0,518973.96476580855,9139956.630848577,625114.4872322815,0.0
M87,0.0,5855109.169696507,23728229.466593064,0.0,0.0,2254165.1956108413,6135138.554611963,35264.58599487859,0.0
M88,0.0,5230557.516652711,19613098.461772926,0.0,0.0,3065188.8504393036,4621762.637990541,0.0,0.0
M89,0.0,4032175.017693693,20858401.689932495,0.0,0.0,1315796.544356324,7046793.718585212,1060041.3747255143,0.0
M90,0.0,6048742.2661949,20968735.079961896,0.0,0.0,1410258.0187702102,5852974.697432454,1172481.0414851469,0.0
M91,0.0,5547648.168462322,20914899.006682903,0.0,0.0,1195171.3149280907,8311265.43503561,34431.21685378601,0.0
M92,0.0,3988326.5063859643,24023520.923655067,0.0,0.0,1624638.53854074,5644817.561437106,782693.8314807205,0.0
M93,0.0,5734645.366193114,23642800.14730393,0.0,0.0,2298658.466602033,7253777.213159376,0.0,0.0
M94,0.0,3190380.2805279125,23415920.038978454,0.0,0.0,1369797.8056659398,5207517.4735642625,1549697.8484897579,0.0
M95,0.0,4926410.117638488,20744707.14428291,0.0,0.0,58453.31705034234,7168055.1840423085,2369323.0729668345,0.0
M96,0.0,5725725.645374168,19557131.30274821,0.0,0.0,2519829.3000847613,5587216.341838952,52.426571640097265,0.0
M97,0.0,2824607.3042765562,22435007.616041556,0.0,0.0,2838711.342482234,4557413.206978898,1.774503126683681,0.0
M98,0.0,4345666.175098239,16535515.262434032,0.0,1.2708080951262322,2669635.008464743,4894118.112186397,303272.20446499676,0.0
M99,0.0,3865096.9252276085,15689145.067814488,0.0,0.0,2314867.738553985,5485633.739682849,8.421714302018163,0.0
